model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
rf,k-means,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,11.217,0.415,0.754,0.418,0.828,0.709,,7e-06,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0021097660064697266,50.444244146347046
mlp,k-means,0.85,0.848,0.848,0.85,0.062,0.063,0.063,0.062,1.996,0.067,0.842,0.459,0.905,0.828,,1e-06,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0021097660064697266,50.444244146347046
naive_bayes,k-means,0.767,0.755,0.755,0.767,0.033,0.037,0.037,0.033,0.578,0.001,0.785,0.471,0.928,0.868,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0021097660064697266,50.444244146347046
logreg,k-means,0.9,0.896,0.896,0.9,0.097,0.103,0.103,0.097,0.89,0.011,0.915,0.492,0.955,0.916,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0021097660064697266,50.444244146347046
knn,k-means,0.817,0.805,0.805,0.817,0.097,0.112,0.112,0.097,0.655,0.001,0.881,0.49,0.954,0.913,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0021097660064697266,50.444244146347046
xgb,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,1.271,0.035,0.888,0.496,0.962,0.928,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0021097660064697266,50.444244146347046
rf,k-means,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,12.244,0.441,0.876,0.484,0.945,0.899,,1.4e-05,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0021097660064697266,50.444244146347046
mlp,k-means,0.85,0.845,0.845,0.85,0.122,0.128,0.128,0.122,1.994,0.068,0.908,0.495,0.959,0.923,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0021097660064697266,50.444244146347046
naive_bayes,k-center,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,0.542,0.001,0.61,0.182,0.36,0.221,,0.0,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001111745834350586,15.273211479187012
logreg,k-center,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,0.946,0.01,0.5,0.002,0.001,0.002,,0.0,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001111745834350586,15.273211479187012
knn,k-center,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,0.666,0.001,0.5,0.002,0.001,0.002,,1e-06,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001111745834350586,15.273211479187012
xgb,k-center,0.933,0.933,0.933,0.933,0.033,0.034,0.034,0.033,1.102,0.012,0.51,0.027,0.052,0.028,,0.0,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001111745834350586,15.273211479187012
rf,k-center,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,12.164,0.409,0.5,0.002,0.001,0.002,,5e-06,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001111745834350586,15.273211479187012
mlp,k-center,0.917,0.915,0.915,0.917,0.075,0.077,0.077,0.075,1.841,0.039,0.46,0.087,0.172,0.095,,1e-06,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001111745834350586,15.273211479187012
naive_bayes,k-center,0.9,0.898,0.898,0.9,0.062,0.064,0.064,0.062,0.563,0.002,0.503,0.008,0.014,0.008,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001111745834350586,15.273211479187012
logreg,k-center,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,0.973,0.009,0.5,0.002,0.001,0.002,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001111745834350586,15.273211479187012
knn,k-center,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,0.662,0.001,0.5,0.002,0.001,0.002,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001111745834350586,15.273211479187012
xgb,k-center,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,1.22,0.032,0.697,0.296,0.586,0.416,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001111745834350586,15.273211479187012
rf,k-center,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,11.92,0.428,0.516,0.032,0.061,0.033,,1.1e-05,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001111745834350586,15.273211479187012
mlp,k-center,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,1.708,0.032,0.678,0.265,0.525,0.357,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001111745834350586,15.273211479187012
naive_bayes,ag,0.7,0.671,0.671,0.7,0.041,0.057,0.057,0.041,0.512,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001699686050415039,1115.2251636981964
logreg,ag,0.833,0.826,0.826,0.833,0.105,0.111,0.111,0.105,0.979,0.011,0.8,0.471,0.927,0.866,,0.0,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001699686050415039,1115.2251636981964
knn,ag,0.85,0.845,0.845,0.85,0.122,0.128,0.128,0.122,0.731,0.001,0.781,0.475,0.934,0.878,,2e-06,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001699686050415039,1115.2251636981964
xgb,ag,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,1.092,0.017,0.437,0.446,0.89,0.803,,0.0,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001699686050415039,1115.2251636981964
rf,ag,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,11.494,0.299,0.644,0.432,0.858,0.753,,5e-06,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001699686050415039,1115.2251636981964
mlp,ag,0.783,0.781,0.781,0.783,0.085,0.088,0.088,0.085,1.708,0.032,0.723,0.415,0.823,0.701,,0.0,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001699686050415039,1115.2251636981964
naive_bayes,ag,0.7,0.696,0.696,0.7,0.067,0.068,0.068,0.067,40.667,0.001,0.753,0.518,0.986,0.974,,1e-06,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001699686050415039,1115.2251636981964
logreg,ag,0.9,0.899,0.899,0.9,0.033,0.035,0.035,0.033,1.152,0.009,0.902,0.506,0.971,0.947,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001699686050415039,1115.2251636981964
knn,ag,0.883,0.882,0.882,0.883,0.085,0.086,0.086,0.085,1.239,0.001,0.891,0.501,0.967,0.938,,3e-06,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001699686050415039,1115.2251636981964
xgb,ag,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,1.438,0.03,0.908,0.5,0.965,0.934,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001699686050415039,1115.2251636981964
rf,ag,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,11.194,0.22,0.873,0.516,0.98,0.962,,7e-06,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001699686050415039,1115.2251636981964
mlp,ag,0.85,0.849,0.849,0.85,0.111,0.111,0.111,0.111,2.008,0.075,0.918,0.51,0.974,0.951,,1e-06,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.001699686050415039,1115.2251636981964
naive_bayes,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.56,0.001,0.496,0.492,0.98,0.963,,0.0,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0015118122100830078,16.0593900680542
logreg,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.734,0.005,0.494,0.478,0.953,0.912,,0.0,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0015118122100830078,16.0593900680542
knn,lc,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,0.717,0.001,0.495,0.477,0.951,0.909,,1e-06,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0015118122100830078,16.0593900680542
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.112,0.011,0.506,0.314,0.625,0.456,,0.0,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0015118122100830078,16.0593900680542
rf,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,11.79,0.409,0.534,0.189,0.374,0.232,,6e-06,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0015118122100830078,16.0593900680542
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.97,0.058,0.478,0.468,0.934,0.878,,1e-06,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0015118122100830078,16.0593900680542
naive_bayes,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.549,0.001,0.389,0.363,0.723,0.567,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0015118122100830078,16.0593900680542
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.819,0.004,0.474,0.46,0.918,0.85,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0015118122100830078,16.0593900680542
knn,lc,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,0.665,0.001,0.406,0.38,0.758,0.612,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0015118122100830078,16.0593900680542
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.101,0.027,0.518,0.378,0.751,0.603,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0015118122100830078,16.0593900680542
rf,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,8.71,0.135,0.44,0.366,0.73,0.576,,3e-06,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0015118122100830078,16.0593900680542
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.68,0.04,0.464,0.454,0.905,0.829,,0.0,latent,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0015118122100830078,16.0593900680542
naive_bayes,random,0.817,0.81,0.81,0.817,0.033,0.039,0.039,0.033,0.553,0.001,0.799,0.398,0.788,0.653,,0.0,original,30,7,,,,,
logreg,random,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,0.747,0.004,0.845,0.484,0.947,0.902,,0.0,original,30,7,,,,,
knn,random,0.9,0.9,0.9,0.9,0.033,0.033,0.033,0.033,0.64,0.001,0.8,0.471,0.926,0.865,,2e-06,original,30,7,,,,,
xgb,random,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,1.096,0.034,0.908,0.484,0.944,0.897,,0.0,original,30,7,,,,,
rf,random,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,10.954,0.168,0.917,0.484,0.944,0.896,,3e-06,original,30,7,,,,,
mlp,random,0.883,0.882,0.882,0.883,0.1,0.101,0.101,0.1,1.59,0.03,0.839,0.483,0.946,0.9,,0.0,original,30,7,,,,,
naive_bayes,k-means,0.717,0.692,0.692,0.717,0.085,0.111,0.111,0.085,0.552,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0010988712310791016,48.58370876312256
logreg,k-means,0.85,0.845,0.845,0.85,0.097,0.101,0.101,0.097,0.904,0.012,0.809,0.461,0.91,0.836,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0010988712310791016,48.58370876312256
knn,k-means,0.833,0.83,0.83,0.833,0.091,0.095,0.095,0.091,0.669,0.001,0.808,0.457,0.901,0.822,,2e-06,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0010988712310791016,48.58370876312256
xgb,k-means,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,1.169,0.038,0.39,0.422,0.842,0.729,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0010988712310791016,48.58370876312256
rf,k-means,0.9,0.897,0.897,0.9,0.133,0.137,0.137,0.133,9.133,0.185,0.473,0.439,0.876,0.78,,3e-06,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0010988712310791016,48.58370876312256
mlp,k-means,0.767,0.762,0.762,0.767,0.143,0.148,0.148,0.143,2.019,0.067,0.83,0.431,0.851,0.743,,1e-06,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0010988712310791016,48.58370876312256
naive_bayes,k-means,0.65,0.612,0.612,0.65,0.153,0.195,0.195,0.153,0.553,0.001,0.614,0.496,0.976,0.955,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0010988712310791016,48.58370876312256
logreg,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.009,0.007,0.924,0.505,0.969,0.942,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0010988712310791016,48.58370876312256
knn,k-means,0.883,0.881,0.881,0.883,0.067,0.068,0.068,0.067,0.666,0.001,0.876,0.554,0.991,0.985,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0010988712310791016,48.58370876312256
xgb,k-means,0.917,0.915,0.915,0.917,0.129,0.133,0.133,0.129,1.289,0.043,0.87,0.458,0.902,0.824,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0010988712310791016,48.58370876312256
rf,k-means,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,12.791,0.384,0.888,0.474,0.929,0.869,,1.1e-05,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0010988712310791016,48.58370876312256
mlp,k-means,0.883,0.88,0.88,0.883,0.067,0.069,0.069,0.067,2.104,0.065,0.924,0.502,0.967,0.938,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0010988712310791016,48.58370876312256
naive_bayes,k-center,0.817,0.808,0.808,0.817,0.062,0.069,0.069,0.062,0.531,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.001079559326171875,13.850303411483765
logreg,k-center,0.867,0.865,0.865,0.867,0.067,0.068,0.068,0.067,0.933,0.014,0.753,0.338,0.671,0.506,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.001079559326171875,13.850303411483765
knn,k-center,0.9,0.898,0.898,0.9,0.062,0.064,0.064,0.062,0.689,0.001,0.5,0.002,0.001,0.002,,1e-06,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.001079559326171875,13.850303411483765
xgb,k-center,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,1.074,0.01,0.501,0.002,0.002,0.002,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.001079559326171875,13.850303411483765
rf,k-center,0.9,0.898,0.898,0.9,0.062,0.064,0.064,0.062,9.191,0.131,0.5,0.002,0.002,0.002,,1e-06,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.001079559326171875,13.850303411483765
mlp,k-center,0.817,0.812,0.812,0.817,0.097,0.099,0.099,0.097,1.311,0.018,0.391,0.024,0.045,0.024,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.001079559326171875,13.850303411483765
naive_bayes,k-center,0.883,0.881,0.881,0.883,0.041,0.043,0.043,0.041,0.568,0.001,0.504,0.008,0.014,0.008,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.001079559326171875,13.850303411483765
logreg,k-center,0.867,0.864,0.864,0.867,0.041,0.043,0.043,0.041,0.969,0.005,0.5,0.002,0.001,0.002,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.001079559326171875,13.850303411483765
knn,k-center,0.883,0.881,0.881,0.883,0.041,0.043,0.043,0.041,0.648,0.001,0.501,0.002,0.002,0.002,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.001079559326171875,13.850303411483765
xgb,k-center,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,1.175,0.052,0.539,0.078,0.154,0.085,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.001079559326171875,13.850303411483765
rf,k-center,0.867,0.862,0.862,0.867,0.067,0.073,0.073,0.067,8.044,0.122,0.501,0.003,0.003,0.003,,3e-06,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.001079559326171875,13.850303411483765
mlp,k-center,0.85,0.848,0.848,0.85,0.062,0.063,0.063,0.062,1.611,0.022,0.503,0.006,0.01,0.006,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.001079559326171875,13.850303411483765
naive_bayes,ag,0.717,0.687,0.687,0.717,0.1,0.128,0.128,0.1,0.575,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011148452758789062,1068.4483225345612
logreg,ag,0.8,0.798,0.798,0.8,0.085,0.088,0.088,0.085,0.847,0.008,0.817,0.446,0.88,0.788,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011148452758789062,1068.4483225345612
knn,ag,0.85,0.846,0.846,0.85,0.122,0.126,0.126,0.122,0.815,0.001,0.814,0.444,0.878,0.784,,2e-06,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011148452758789062,1068.4483225345612
xgb,ag,0.883,0.883,0.883,0.883,0.1,0.1,0.1,0.1,1.153,0.035,0.482,0.485,0.968,0.941,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011148452758789062,1068.4483225345612
rf,ag,0.917,0.916,0.916,0.917,0.091,0.092,0.092,0.091,12.606,0.434,0.458,0.465,0.927,0.866,,8e-06,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011148452758789062,1068.4483225345612
mlp,ag,0.717,0.702,0.702,0.717,0.085,0.099,0.099,0.085,1.645,0.018,0.638,0.419,0.832,0.714,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011148452758789062,1068.4483225345612
naive_bayes,ag,0.633,0.618,0.618,0.633,0.041,0.051,0.051,0.041,35.194,0.002,0.792,0.44,0.87,0.771,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011148452758789062,1068.4483225345612
logreg,ag,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,1.209,0.04,0.922,0.505,0.969,0.943,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011148452758789062,1068.4483225345612
knn,ag,0.867,0.861,0.861,0.867,0.085,0.09,0.09,0.085,1.285,0.001,0.885,0.511,0.976,0.956,,3e-06,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011148452758789062,1068.4483225345612
xgb,ag,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,1.424,0.05,0.891,0.468,0.919,0.853,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011148452758789062,1068.4483225345612
rf,ag,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,11.578,0.474,0.913,0.501,0.966,0.937,,1.3e-05,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011148452758789062,1068.4483225345612
mlp,ag,0.85,0.848,0.848,0.85,0.062,0.063,0.063,0.062,2.362,0.076,0.919,0.505,0.97,0.943,,1e-06,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011148452758789062,1068.4483225345612
naive_bayes,lc,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,0.573,0.001,0.499,0.499,0.997,0.997,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011065006256103516,13.911941289901733
logreg,lc,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,0.853,0.008,0.475,0.485,0.968,0.941,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011065006256103516,13.911941289901733
knn,lc,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,0.758,0.001,0.491,0.492,0.982,0.967,,1e-06,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011065006256103516,13.911941289901733
xgb,lc,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,1.183,0.042,0.529,0.496,0.983,0.969,,0.0,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011065006256103516,13.911941289901733
rf,lc,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,8.374,0.117,0.49,0.488,0.973,0.95,,1e-06,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011065006256103516,13.911941289901733
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.9,0.039,0.567,0.484,0.959,0.923,,1e-06,original,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011065006256103516,13.911941289901733
naive_bayes,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.542,0.001,0.475,0.46,0.916,0.848,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011065006256103516,13.911941289901733
logreg,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,0.902,0.022,0.468,0.472,0.943,0.894,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011065006256103516,13.911941289901733
knn,lc,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,0.757,0.001,0.525,0.514,0.997,0.996,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011065006256103516,13.911941289901733
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.138,0.033,0.543,0.503,0.99,0.983,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011065006256103516,13.911941289901733
rf,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,9.256,0.123,0.513,0.493,0.981,0.964,,3e-06,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011065006256103516,13.911941289901733
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.98,0.055,0.462,0.472,0.941,0.892,,0.0,latent,30,7,4914.652294874191,0,2.1532153490398725e-06,0.0011065006256103516,13.911941289901733
naive_bayes,random,0.867,0.856,0.856,0.867,0.125,0.139,0.139,0.125,0.563,0.001,0.791,0.379,0.75,0.602,,0.0,original,30,8,,,,,
logreg,random,0.9,0.897,0.897,0.9,0.082,0.084,0.084,0.082,0.699,0.004,0.849,0.465,0.915,0.846,,0.0,original,30,8,,,,,
knn,random,0.867,0.865,0.865,0.867,0.041,0.042,0.042,0.041,0.778,0.001,0.805,0.442,0.874,0.778,,1e-06,original,30,8,,,,,
xgb,random,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,1.232,0.028,0.908,0.475,0.93,0.872,,0.0,original,30,8,,,,,
rf,random,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,9.859,0.248,0.898,0.471,0.923,0.86,,5e-06,original,30,8,,,,,
mlp,random,0.85,0.846,0.846,0.85,0.111,0.114,0.114,0.111,1.554,0.039,0.848,0.466,0.916,0.848,,0.0,original,30,8,,,,,
naive_bayes,k-means,0.683,0.659,0.659,0.683,0.097,0.115,0.115,0.097,0.518,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011053085327148438,40.5996515750885
logreg,k-means,0.783,0.779,0.779,0.783,0.113,0.115,0.115,0.113,0.87,0.012,0.778,0.465,0.917,0.848,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011053085327148438,40.5996515750885
knn,k-means,0.867,0.865,0.865,0.867,0.067,0.068,0.068,0.067,0.728,0.001,0.81,0.48,0.942,0.892,,1e-06,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011053085327148438,40.5996515750885
xgb,k-means,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,1.085,0.009,0.432,0.457,0.913,0.842,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011053085327148438,40.5996515750885
rf,k-means,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,10.318,0.304,0.66,0.438,0.869,0.771,,4e-06,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011053085327148438,40.5996515750885
mlp,k-means,0.8,0.797,0.797,0.8,0.113,0.115,0.115,0.113,2.078,0.069,0.836,0.425,0.84,0.726,,1e-06,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011053085327148438,40.5996515750885
naive_bayes,k-means,0.683,0.674,0.674,0.683,0.097,0.102,0.102,0.097,0.547,0.002,0.785,0.511,0.98,0.963,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011053085327148438,40.5996515750885
logreg,k-means,0.9,0.899,0.899,0.9,0.097,0.098,0.098,0.097,0.832,0.01,0.904,0.481,0.941,0.89,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011053085327148438,40.5996515750885
knn,k-means,0.833,0.832,0.832,0.833,0.105,0.106,0.106,0.105,0.646,0.001,0.848,0.532,0.987,0.977,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011053085327148438,40.5996515750885
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.194,0.019,0.849,0.513,0.979,0.961,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011053085327148438,40.5996515750885
rf,k-means,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,9.891,0.227,0.879,0.494,0.96,0.925,,7e-06,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011053085327148438,40.5996515750885
mlp,k-means,0.833,0.831,0.831,0.833,0.139,0.142,0.142,0.139,1.585,0.039,0.845,0.461,0.908,0.833,,1e-06,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011053085327148438,40.5996515750885
naive_bayes,k-center,0.833,0.829,0.829,0.833,0.091,0.095,0.095,0.091,0.559,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0009598731994628906,13.73396110534668
logreg,k-center,0.867,0.866,0.866,0.867,0.067,0.067,0.067,0.067,0.961,0.007,0.747,0.333,0.66,0.494,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0009598731994628906,13.73396110534668
knn,k-center,0.833,0.828,0.828,0.833,0.075,0.079,0.079,0.075,0.768,0.001,0.5,0.002,0.001,0.002,,1e-06,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0009598731994628906,13.73396110534668
xgb,k-center,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,1.182,0.042,0.481,0.352,0.7,0.54,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0009598731994628906,13.73396110534668
rf,k-center,0.867,0.864,0.864,0.867,0.085,0.086,0.086,0.085,8.283,0.17,0.603,0.185,0.367,0.226,,2e-06,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0009598731994628906,13.73396110534668
mlp,k-center,0.833,0.832,0.832,0.833,0.053,0.053,0.053,0.053,1.971,0.067,0.547,0.14,0.278,0.162,,1e-06,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0009598731994628906,13.73396110534668
naive_bayes,k-center,0.867,0.865,0.865,0.867,0.067,0.068,0.068,0.067,0.534,0.002,0.783,0.364,0.722,0.566,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0009598731994628906,13.73396110534668
