model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
rf,k-means,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,18.948,0.456,0.775,0.712,0.829,0.812,0.854,3.1e-05,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014929771423339844,1.3861181735992432
svc,k-means,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,5.187,0.003,0.825,0.799,0.89,0.886,0.894,6e-06,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014929771423339844,1.3861181735992432
logreg,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,5.387,0.009,0.799,0.8,0.895,0.895,0.905,1e-06,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014929771423339844,1.3861181735992432
mlp,k-means,0.9,0.898,0.898,0.9,0.062,0.064,0.064,0.062,6.764,0.175,0.805,0.754,0.859,0.848,0.887,0.0001,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014929771423339844,1.3861181735992432
naive_bayes,k-means,0.717,0.705,0.705,0.717,0.125,0.136,0.136,0.125,4.232,0.001,0.63,0.509,0.625,0.566,0.669,2e-06,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014929771423339844,1.3861181735992432
knn,k-means,0.85,0.847,0.847,0.85,0.082,0.083,0.083,0.082,4.292,0.001,0.795,0.76,0.866,0.859,0.878,0.000135,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014929771423339844,1.3861181735992432
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,8.732,2.959,0.789,0.776,0.88,0.878,0.849,4.9e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014929771423339844,1.3861181735992432
rf,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,20.617,0.517,0.815,0.8,0.892,0.89,0.895,4.2e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014929771423339844,1.3861181735992432
svc,k-means,0.85,0.845,0.845,0.85,0.062,0.068,0.068,0.062,9.104,0.006,0.756,0.668,0.789,0.761,0.837,8e-06,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014929771423339844,1.3861181735992432
logreg,k-means,0.833,0.83,0.83,0.833,0.091,0.095,0.095,0.091,10.005,0.109,0.778,0.737,0.851,0.841,0.865,1e-06,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014929771423339844,1.3861181735992432
mlp,k-means,0.667,0.64,0.64,0.667,0.167,0.179,0.179,0.167,10.817,0.168,0.717,0.648,0.781,0.753,0.802,0.000111,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014929771423339844,1.3861181735992432
naive_bayes,k-means,0.883,0.879,0.879,0.883,0.085,0.091,0.091,0.085,7.986,0.001,0.742,0.579,0.682,0.632,0.768,2e-06,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014929771423339844,1.3861181735992432
knn,k-means,0.767,0.764,0.764,0.767,0.133,0.135,0.135,0.133,5.425,0.001,0.724,0.66,0.792,0.768,0.795,4.8e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014929771423339844,1.3861181735992432
xgb,k-center,0.617,0.612,0.612,0.617,0.172,0.169,0.169,0.172,5.183,3.463,0.834,0.791,0.882,0.875,0.837,2.1e-05,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
rf,k-center,0.55,0.533,0.533,0.55,0.113,0.122,0.122,0.113,21.234,0.177,0.751,0.602,0.709,0.663,0.855,1e-05,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
svc,k-center,0.567,0.469,0.469,0.567,0.062,0.118,0.118,0.062,3.804,0.005,0.5,0.135,0.043,0.156,0.451,9e-06,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
logreg,k-center,0.567,0.543,0.543,0.567,0.062,0.076,0.076,0.062,9.032,0.007,0.546,0.249,0.222,0.251,0.7,1e-06,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
mlp,k-center,0.417,0.387,0.387,0.417,0.091,0.102,0.102,0.091,6.218,0.03,0.555,0.272,0.259,0.273,0.747,3.2e-05,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
naive_bayes,k-center,0.35,0.308,0.308,0.35,0.122,0.133,0.133,0.122,5.209,0.002,0.53,0.302,0.32,0.303,0.567,2e-06,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
knn,k-center,0.517,0.504,0.504,0.517,0.143,0.153,0.153,0.143,9.668,0.0,0.522,0.283,0.29,0.283,0.587,0.000136,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
xgb,k-center,0.55,0.545,0.545,0.55,0.1,0.097,0.097,0.1,6.637,4.07,0.7,0.531,0.627,0.573,0.809,7.5e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
rf,k-center,0.383,0.377,0.377,0.383,0.085,0.088,0.088,0.085,27.389,0.134,0.641,0.441,0.51,0.459,0.825,1e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
svc,k-center,0.567,0.469,0.469,0.567,0.062,0.118,0.118,0.062,6.8,0.005,0.498,0.135,0.043,0.155,0.487,1.4e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
logreg,k-center,0.467,0.436,0.436,0.467,0.113,0.109,0.109,0.113,5.688,0.008,0.485,0.146,0.067,0.161,0.519,1e-06,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
mlp,k-center,0.367,0.33,0.33,0.367,0.113,0.116,0.116,0.113,9.615,0.146,0.556,0.286,0.283,0.286,0.584,0.000118,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
naive_bayes,k-center,0.533,0.501,0.501,0.533,0.113,0.129,0.129,0.113,4.851,0.001,0.562,0.28,0.271,0.281,0.703,2e-06,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
knn,k-center,0.433,0.388,0.388,0.433,0.097,0.1,0.1,0.097,5.606,0.001,0.519,0.203,0.153,0.209,0.618,3.3e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0018422603607177734,0.08629488945007324
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,6.275,5.711,0.826,0.804,0.894,0.891,0.888,2e-05,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
rf,ag,0.9,0.896,0.896,0.9,0.097,0.103,0.103,0.097,19.73,0.407,0.755,0.687,0.81,0.788,0.839,2.4e-05,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
svc,ag,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,9.974,0.002,0.81,0.778,0.877,0.871,0.877,3e-06,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
logreg,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,8.118,0.007,0.813,0.807,0.898,0.897,0.891,1e-06,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
mlp,ag,0.867,0.862,0.862,0.867,0.067,0.073,0.073,0.067,9.032,0.192,0.81,0.773,0.873,0.866,0.891,0.000107,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
naive_bayes,ag,0.65,0.641,0.641,0.65,0.033,0.034,0.034,0.033,3.281,0.001,0.659,0.521,0.63,0.573,0.677,1e-06,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
knn,ag,0.867,0.865,0.865,0.867,0.113,0.116,0.116,0.113,4.094,0.001,0.798,0.768,0.872,0.865,0.883,0.000185,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,5.549,11.815,0.817,0.791,0.886,0.882,0.889,2.2e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
rf,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,18.347,0.218,0.824,0.807,0.896,0.894,0.9,1.1e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
svc,ag,0.85,0.84,0.84,0.85,0.111,0.125,0.125,0.111,4.642,0.004,0.784,0.663,0.774,0.74,0.875,9e-06,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
logreg,ag,0.9,0.898,0.898,0.9,0.082,0.083,0.083,0.082,4.131,0.143,0.77,0.722,0.84,0.827,0.871,1e-06,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
mlp,ag,0.633,0.626,0.626,0.633,0.145,0.148,0.148,0.145,6.335,5.61,0.758,0.681,0.803,0.779,0.827,0.000121,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
naive_bayes,ag,0.9,0.896,0.896,0.9,0.082,0.088,0.088,0.082,5.086,0.001,0.738,0.575,0.677,0.626,0.782,2e-06,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
knn,ag,0.717,0.713,0.713,0.717,0.172,0.173,0.173,0.172,6.131,0.001,0.702,0.643,0.782,0.757,0.784,3.9e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0014824867248535156,6.90815544128418
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.481,5.814,0.257,0.12,0.107,0.12,0.111,2.2e-05,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
rf,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,18.201,0.499,0.258,0.207,0.274,0.219,0.178,3e-05,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.829,0.001,0.259,0.12,0.106,0.12,0.106,3e-06,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.302,0.129,0.289,0.13,0.112,0.131,0.12,0.0,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.182,5.819,0.246,0.188,0.242,0.195,0.171,7.2e-05,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
naive_bayes,lc,0.867,0.865,0.865,0.867,0.067,0.068,0.068,0.067,6.754,0.002,0.334,0.33,0.484,0.405,0.376,2e-06,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.897,0.001,0.293,0.152,0.152,0.152,0.226,0.000266,original,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.769,2.248,0.228,0.111,0.104,0.111,0.143,2.5e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.508,0.131,0.213,0.172,0.228,0.18,0.141,1.2e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
svc,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,4.123,0.002,0.267,0.225,0.304,0.242,0.188,7e-06,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
logreg,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,10.884,0.007,0.263,0.227,0.311,0.247,0.187,1e-06,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
mlp,lc,0.95,0.95,0.95,0.95,0.067,0.067,0.067,0.067,7.802,0.164,0.314,0.282,0.393,0.318,0.241,8.4e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
naive_bayes,lc,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,4.32,0.002,0.215,0.235,0.363,0.28,0.203,3e-06,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
knn,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,4.467,0.001,0.312,0.245,0.318,0.26,0.238,3.3e-05,latent,30,7,228.9174075126648,0,8.585604072702116e-07,0.0017328262329101562,22.44984197616577
xgb,random,0.85,0.849,0.849,0.85,0.122,0.123,0.123,0.122,6.012,8.906,0.821,0.774,0.872,0.863,0.891,3e-05,original,30,8,,,,,
rf,random,0.733,0.731,0.731,0.733,0.133,0.134,0.134,0.133,22.286,0.35,0.776,0.719,0.835,0.82,0.862,2.4e-05,original,30,8,,,,,
svc,random,0.75,0.725,0.725,0.75,0.091,0.123,0.123,0.091,5.379,0.003,0.757,0.748,0.866,0.864,0.873,7e-06,original,30,8,,,,,
logreg,random,0.767,0.752,0.752,0.767,0.122,0.137,0.137,0.122,3.656,0.005,0.797,0.755,0.862,0.852,0.878,0.0,original,30,8,,,,,
mlp,random,0.7,0.687,0.687,0.7,0.125,0.127,0.127,0.125,6.874,0.132,0.749,0.644,0.764,0.728,0.84,0.000101,original,30,8,,,,,
naive_bayes,random,0.633,0.597,0.597,0.633,0.067,0.056,0.056,0.067,8.443,0.001,0.587,0.557,0.731,0.7,0.663,1e-06,original,30,8,,,,,
knn,random,0.7,0.69,0.69,0.7,0.113,0.115,0.115,0.113,4.473,0.001,0.726,0.644,0.773,0.742,0.768,0.000136,original,30,8,,,,,
xgb,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,9.29,0.515,0.814,0.796,0.89,0.887,0.887,1.7e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
rf,k-means,0.9,0.9,0.9,0.9,0.097,0.098,0.098,0.097,21.827,0.222,0.802,0.754,0.86,0.849,0.868,1.5e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
svc,k-means,0.833,0.828,0.828,0.833,0.075,0.079,0.079,0.075,7.062,0.003,0.827,0.799,0.89,0.885,0.886,4e-06,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
logreg,k-means,0.867,0.862,0.862,0.867,0.085,0.09,0.09,0.085,5.258,0.007,0.829,0.806,0.895,0.891,0.912,1e-06,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
mlp,k-means,0.783,0.776,0.776,0.783,0.085,0.087,0.087,0.085,10.101,0.201,0.81,0.752,0.857,0.844,0.892,8.3e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
naive_bayes,k-means,0.533,0.522,0.522,0.533,0.172,0.173,0.173,0.172,4.77,0.001,0.693,0.626,0.765,0.734,0.741,1e-06,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
knn,k-means,0.8,0.798,0.798,0.8,0.125,0.125,0.125,0.125,9.158,0.001,0.807,0.742,0.848,0.833,0.875,0.000131,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
xgb,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,4.248,5.508,0.825,0.801,0.892,0.888,0.893,2.1e-05,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
rf,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,18.23,0.564,0.818,0.799,0.891,0.888,0.89,2.4e-05,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
svc,k-means,0.833,0.831,0.831,0.833,0.091,0.095,0.095,0.091,3.352,0.007,0.803,0.726,0.834,0.816,0.883,1e-05,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
logreg,k-means,0.833,0.83,0.83,0.833,0.091,0.095,0.095,0.091,4.162,0.161,0.799,0.749,0.856,0.845,0.897,1e-06,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
mlp,k-means,0.717,0.716,0.716,0.717,0.113,0.113,0.113,0.113,4.655,0.139,0.77,0.707,0.825,0.807,0.865,0.000116,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
naive_bayes,k-means,0.767,0.758,0.758,0.767,0.097,0.101,0.101,0.097,9.44,0.001,0.788,0.676,0.788,0.757,0.854,2e-06,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
knn,k-means,0.817,0.81,0.81,0.817,0.111,0.115,0.115,0.111,4.724,0.001,0.758,0.722,0.843,0.833,0.838,7e-06,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001596212387084961,1.4785959720611572
xgb,k-center,0.733,0.716,0.716,0.733,0.097,0.111,0.111,0.097,9.114,3.275,0.706,0.538,0.637,0.582,0.833,1.9e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
rf,k-center,0.6,0.58,0.58,0.6,0.133,0.143,0.143,0.133,12.946,0.15,0.757,0.628,0.742,0.701,0.836,1.5e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
svc,k-center,0.55,0.455,0.455,0.55,0.067,0.111,0.111,0.067,6.423,0.004,0.596,0.426,0.503,0.448,0.478,8e-06,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
logreg,k-center,0.55,0.535,0.535,0.55,0.085,0.084,0.084,0.085,3.775,0.111,0.548,0.297,0.304,0.297,0.748,0.0,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
mlp,k-center,0.5,0.484,0.484,0.5,0.091,0.096,0.096,0.091,10.146,2.269,0.655,0.475,0.56,0.504,0.762,7.3e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
naive_bayes,k-center,0.5,0.473,0.473,0.5,0.118,0.113,0.113,0.118,3.5,0.001,0.536,0.337,0.378,0.342,0.547,1e-06,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
knn,k-center,0.567,0.548,0.548,0.567,0.143,0.155,0.155,0.143,9.075,0.001,0.658,0.636,0.795,0.783,0.74,0.000127,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
xgb,k-center,0.617,0.596,0.596,0.617,0.067,0.067,0.067,0.067,3.987,3.273,0.76,0.659,0.778,0.746,0.831,2.6e-05,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
rf,k-center,0.6,0.544,0.544,0.6,0.097,0.145,0.145,0.097,18.077,0.149,0.819,0.774,0.872,0.864,0.867,1e-05,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
svc,k-center,0.533,0.415,0.415,0.533,0.041,0.104,0.104,0.041,7.853,0.003,0.5,0.135,0.043,0.156,0.315,1.5e-05,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
logreg,k-center,0.583,0.565,0.565,0.583,0.053,0.063,0.063,0.053,3.999,0.008,0.53,0.243,0.219,0.245,0.737,1e-06,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
mlp,k-center,0.317,0.292,0.292,0.317,0.082,0.081,0.081,0.082,5.889,0.714,0.692,0.505,0.592,0.537,0.802,0.00014,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
naive_bayes,k-center,0.633,0.602,0.602,0.633,0.085,0.1,0.1,0.085,6.356,0.002,0.586,0.321,0.331,0.321,0.74,2e-06,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
knn,k-center,0.517,0.487,0.487,0.517,0.122,0.129,0.129,0.122,6.439,0.001,0.693,0.613,0.748,0.712,0.733,0.000135,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.001447439193725586,0.07760262489318848
xgb,ag,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,7.625,0.028,0.813,0.803,0.895,0.894,0.883,1.7e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
rf,ag,0.9,0.896,0.896,0.9,0.082,0.088,0.088,0.082,17.937,0.211,0.791,0.733,0.844,0.83,0.867,1.9e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
svc,ag,0.883,0.883,0.883,0.883,0.085,0.085,0.085,0.085,9.235,0.002,0.83,0.782,0.876,0.868,0.874,5e-06,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
logreg,ag,0.917,0.916,0.916,0.917,0.091,0.092,0.092,0.091,8.245,0.007,0.818,0.78,0.877,0.87,0.873,1e-06,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
mlp,ag,0.817,0.81,0.81,0.817,0.097,0.102,0.102,0.097,6.259,0.125,0.804,0.758,0.862,0.852,0.877,8.9e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
naive_bayes,ag,0.4,0.372,0.372,0.4,0.062,0.079,0.079,0.062,8.794,0.001,0.706,0.633,0.768,0.737,0.719,2e-06,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
knn,ag,0.783,0.779,0.779,0.783,0.041,0.044,0.044,0.041,6.335,0.001,0.78,0.745,0.858,0.849,0.856,1.9e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
xgb,ag,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,4.499,0.4,0.807,0.802,0.895,0.895,0.869,2e-05,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
rf,ag,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,16.758,0.45,0.812,0.798,0.891,0.889,0.895,2.8e-05,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
svc,ag,0.833,0.832,0.832,0.833,0.105,0.106,0.106,0.105,3.789,0.003,0.823,0.78,0.876,0.868,0.887,1e-05,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
logreg,ag,0.867,0.866,0.866,0.867,0.067,0.067,0.067,0.067,4.107,0.116,0.793,0.734,0.845,0.83,0.864,1e-06,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
mlp,ag,0.717,0.711,0.711,0.717,0.125,0.129,0.129,0.125,5.428,4.895,0.782,0.691,0.806,0.78,0.856,0.000125,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
naive_bayes,ag,0.75,0.741,0.741,0.75,0.091,0.093,0.093,0.091,8.717,0.002,0.773,0.657,0.771,0.736,0.835,3e-06,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
knn,ag,0.833,0.832,0.832,0.833,0.091,0.092,0.092,0.091,4.72,0.001,0.756,0.715,0.838,0.826,0.857,3.6e-05,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.0017304420471191406,5.789775848388672
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.181,6.769,0.354,0.109,0.049,0.118,0.137,1.7e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.002147197723388672,17.41154193878174
rf,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,13.803,0.252,0.266,0.266,0.392,0.311,0.183,1.6e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.002147197723388672,17.41154193878174
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.696,0.003,0.245,0.117,0.108,0.118,0.105,3e-06,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.002147197723388672,17.41154193878174
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.742,0.006,0.258,0.114,0.097,0.115,0.104,0.0,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.002147197723388672,17.41154193878174
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.001,2.506,0.252,0.179,0.222,0.184,0.153,6e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.002147197723388672,17.41154193878174
naive_bayes,lc,0.883,0.883,0.883,0.883,0.155,0.156,0.156,0.155,5.142,0.002,0.417,0.397,0.562,0.491,0.369,1e-06,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.002147197723388672,17.41154193878174
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.761,0.001,0.265,0.144,0.148,0.144,0.15,4.1e-05,original,30,8,1548.1575527191162,0,7.672493357029737e-07,0.002147197723388672,17.41154193878174
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.517,0.605,0.185,0.111,0.123,0.111,0.121,1.9e-05,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.002147197723388672,17.41154193878174
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.211,0.461,0.282,0.1,0.061,0.104,0.124,2.5e-05,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.002147197723388672,17.41154193878174
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.362,0.005,0.242,0.151,0.173,0.152,0.141,7e-06,latent,30,8,1548.1575527191162,0,7.672493357029737e-07,0.002147197723388672,17.41154193878174
