model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.539,0.002,0.219,0.191,0.221,0.195,0.127,3e-06,original,10,6,3442.5516023635864,0,6.263742109098629e-07,0.002009153366088867,10.298097372055054
logreg,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.38,0.007,0.217,0.216,0.273,0.231,0.132,7e-06,original,10,6,3442.5516023635864,0,6.263742109098629e-07,0.002009153366088867,10.298097372055054
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,8.004,2.092,0.216,0.225,0.296,0.249,0.132,1.7e-05,original,10,6,3442.5516023635864,0,6.263742109098629e-07,0.002009153366088867,10.298097372055054
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.081,0.001,0.239,0.265,0.379,0.33,0.223,1e-06,original,10,6,3442.5516023635864,0,6.263742109098629e-07,0.002009153366088867,10.298097372055054
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.87,0.001,0.24,0.236,0.297,0.254,0.165,3e-06,original,10,6,3442.5516023635864,0,6.263742109098629e-07,0.002009153366088867,10.298097372055054
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.609,0.685,0.452,0.433,0.518,0.48,0.426,6e-06,latent,10,6,3442.5516023635864,0,6.263742109098629e-07,0.002009153366088867,10.298097372055054
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.352,0.482,0.413,0.378,0.44,0.401,0.305,1e-05,latent,10,6,3442.5516023635864,0,6.263742109098629e-07,0.002009153366088867,10.298097372055054
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.412,0.002,0.224,0.209,0.252,0.218,0.136,3e-06,latent,10,6,3442.5516023635864,0,6.263742109098629e-07,0.002009153366088867,10.298097372055054
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.713,0.246,0.237,0.204,0.231,0.207,0.137,1.3e-05,latent,10,6,3442.5516023635864,0,6.263742109098629e-07,0.002009153366088867,10.298097372055054
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.98,0.04,0.251,0.233,0.28,0.244,0.165,1.2e-05,latent,10,6,3442.5516023635864,0,6.263742109098629e-07,0.002009153366088867,10.298097372055054
naive_bayes,lc,0.75,0.68,0.68,0.75,0.224,0.299,0.299,0.224,8.793,0.001,0.33,0.291,0.333,0.3,0.268,2e-06,latent,10,6,3442.5516023635864,0,6.263742109098629e-07,0.002009153366088867,10.298097372055054
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.361,0.001,0.276,0.229,0.253,0.232,0.19,1.2e-05,latent,10,6,3442.5516023635864,0,6.263742109098629e-07,0.002009153366088867,10.298097372055054
xgb,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,5.953,0.071,0.662,0.592,0.649,0.621,0.777,4e-06,original,10,7,,,,,
rf,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,20.385,0.541,0.744,0.704,0.767,0.753,0.838,1.8e-05,original,10,7,,,,,
svc,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,4.612,0.002,0.685,0.689,0.776,0.778,0.321,3e-06,original,10,7,,,,,
logreg,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,5.053,0.006,0.752,0.684,0.737,0.717,0.829,6e-06,original,10,7,,,,,
mlp,random,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,10.56,1.847,0.756,0.687,0.739,0.719,0.838,3.6e-05,original,10,7,,,,,
naive_bayes,random,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,8.191,0.001,0.695,0.693,0.776,0.775,0.695,2e-06,original,10,7,,,,,
knn,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.494,0.001,0.742,0.667,0.719,0.697,0.813,1.1e-05,original,10,7,,,,,
xgb,k-means,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,5.449,0.216,0.5,0.193,0.092,0.239,0.672,5e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
rf,k-means,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,20.161,0.238,0.761,0.712,0.769,0.754,0.845,7e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
svc,k-means,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,6.017,0.002,0.726,0.612,0.649,0.625,0.391,4e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
logreg,k-means,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,5.114,0.007,0.791,0.749,0.803,0.792,0.873,9e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
mlp,k-means,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,9.186,1.411,0.774,0.719,0.773,0.758,0.856,1.6e-05,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
naive_bayes,k-means,0.65,0.627,0.627,0.65,0.2,0.213,0.213,0.2,9.299,0.001,0.673,0.687,0.781,0.791,0.774,2e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
knn,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,9.458,0.001,0.781,0.752,0.81,0.802,0.851,3.3e-05,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.913,0.036,0.665,0.608,0.672,0.646,0.724,4e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,16.552,0.51,0.545,0.341,0.308,0.347,0.751,1.5e-05,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
svc,k-means,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,3.258,0.003,0.806,0.758,0.809,0.798,0.881,3e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
logreg,k-means,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,3.209,0.006,0.797,0.772,0.827,0.82,0.885,7e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
mlp,k-means,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,5.979,0.022,0.797,0.762,0.816,0.807,0.874,1.3e-05,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
naive_bayes,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.576,0.002,0.689,0.688,0.773,0.772,0.755,2e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
knn,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,5.777,0.001,0.704,0.725,0.81,0.822,0.836,1.4e-05,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016279220581054688,0.6112744808197021
xgb,k-center,0.5,0.42,0.42,0.5,0.158,0.183,0.183,0.158,9.419,2.604,0.516,0.316,0.279,0.323,0.612,4e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
rf,k-center,0.4,0.333,0.333,0.4,0.2,0.207,0.207,0.2,14.504,0.11,0.62,0.477,0.491,0.479,0.73,3e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
svc,k-center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,7.812,0.002,0.51,0.452,0.668,0.765,0.247,3e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
logreg,k-center,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,7.591,0.007,0.52,0.474,0.68,0.77,0.756,6e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
mlp,k-center,0.5,0.42,0.42,0.5,0.158,0.183,0.183,0.158,9.068,2.774,0.681,0.625,0.688,0.664,0.751,1.8e-05,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
naive_bayes,k-center,0.45,0.413,0.413,0.45,0.245,0.243,0.243,0.245,8.798,0.001,0.622,0.564,0.627,0.598,0.622,2e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
knn,k-center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,5.217,0.001,0.491,0.481,0.65,0.683,0.546,1.1e-05,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
xgb,k-center,0.55,0.533,0.533,0.55,0.187,0.197,0.197,0.187,5.373,0.033,0.554,0.476,0.522,0.491,0.567,5e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
rf,k-center,0.3,0.287,0.287,0.3,0.292,0.289,0.289,0.292,16.621,0.142,0.592,0.425,0.421,0.425,0.651,3e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
svc,k-center,0.4,0.333,0.333,0.4,0.2,0.207,0.207,0.2,6.866,0.002,0.565,0.559,0.723,0.783,0.256,4e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
logreg,k-center,0.5,0.44,0.44,0.5,0.224,0.244,0.244,0.224,8.698,0.21,0.674,0.667,0.752,0.747,0.737,1e-05,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
mlp,k-center,0.4,0.313,0.313,0.4,0.122,0.111,0.111,0.122,7.628,0.026,0.674,0.595,0.647,0.619,0.747,2.2e-05,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
naive_bayes,k-center,0.5,0.42,0.42,0.5,0.158,0.183,0.183,0.158,4.588,0.001,0.698,0.668,0.74,0.726,0.758,2e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
knn,k-center,0.6,0.493,0.493,0.6,0.122,0.196,0.196,0.122,7.464,0.001,0.539,0.54,0.68,0.696,0.567,1.7e-05,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0015025138854980469,0.09635710716247559
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,3.725,0.063,0.655,0.677,0.783,0.805,0.816,4e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
rf,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,21.486,0.393,0.669,0.686,0.783,0.797,0.809,1e-05,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
svc,ag,0.8,0.787,0.787,0.8,0.292,0.311,0.311,0.292,8.066,0.002,0.709,0.628,0.679,0.654,0.779,2e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
logreg,ag,0.8,0.787,0.787,0.8,0.292,0.311,0.311,0.292,7.014,0.008,0.74,0.678,0.734,0.714,0.816,7e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
mlp,ag,0.6,0.587,0.587,0.6,0.406,0.414,0.414,0.406,7.225,1.208,0.778,0.719,0.773,0.757,0.857,1.7e-05,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
naive_bayes,ag,0.6,0.573,0.573,0.6,0.3,0.32,0.32,0.3,3.729,0.001,0.655,0.636,0.719,0.706,0.708,2e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
knn,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,3.926,0.001,0.761,0.72,0.78,0.767,0.822,1.2e-05,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.719,0.173,0.627,0.591,0.668,0.644,0.719,5e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
rf,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,14.556,0.161,0.691,0.685,0.767,0.763,0.784,6e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
svc,ag,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,4.948,0.002,0.749,0.755,0.824,0.826,0.126,4e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
logreg,ag,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,5.424,0.005,0.784,0.765,0.823,0.817,0.875,8e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
mlp,ag,0.45,0.447,0.447,0.45,0.245,0.241,0.241,0.245,7.018,1.271,0.776,0.749,0.808,0.801,0.866,1.1e-05,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
naive_bayes,ag,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,5.896,0.001,0.601,0.612,0.743,0.774,0.699,2e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
knn,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.339,0.001,0.759,0.752,0.817,0.815,0.847,4.3e-05,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016410350799560547,184.67760229110718
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.538,1.858,0.308,0.322,0.437,0.394,0.202,6e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.729,0.556,0.247,0.27,0.383,0.334,0.14,1.5e-05,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.122,0.002,0.226,0.205,0.243,0.212,0.134,2e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.33,0.007,0.307,0.186,0.158,0.189,0.146,1.5e-05,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.008,2.878,0.209,0.213,0.276,0.232,0.13,2.5e-05,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
naive_bayes,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.296,0.001,0.282,0.302,0.449,0.415,0.24,1e-06,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.074,0.001,0.231,0.197,0.221,0.199,0.149,1.3e-05,original,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
xgb,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.86,0.176,0.287,0.307,0.439,0.399,0.21,6e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,19.816,0.527,0.257,0.274,0.372,0.323,0.156,1.6e-05,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.161,0.002,0.243,0.175,0.173,0.175,0.878,4e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.598,0.006,0.209,0.192,0.229,0.198,0.122,6e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.677,0.021,0.219,0.209,0.256,0.219,0.136,1.5e-05,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
naive_bayes,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.784,0.001,0.238,0.259,0.358,0.308,0.178,2e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.697,0.001,0.222,0.214,0.264,0.226,0.145,5e-06,latent,10,7,2876.2584171295166,0,8.013819201095584e-07,0.0016651153564453125,15.657679796218872
xgb,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,5.637,0.058,0.651,0.597,0.662,0.635,0.703,5e-06,original,10,8,,,,,
rf,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,16.033,0.264,0.743,0.689,0.748,0.73,0.816,7e-06,original,10,8,,,,,
svc,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,2.977,0.001,0.733,0.626,0.667,0.642,0.5,4e-06,original,10,8,,,,,
logreg,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,6.651,0.007,0.729,0.644,0.694,0.67,0.782,6e-06,original,10,8,,,,,
mlp,random,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,4.299,1.423,0.735,0.647,0.695,0.671,0.798,1.8e-05,original,10,8,,,,,
naive_bayes,random,0.4,0.32,0.32,0.4,0.255,0.24,0.24,0.255,4.952,0.001,0.666,0.6,0.659,0.632,0.666,2e-06,original,10,8,,,,,
knn,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,5.728,0.001,0.668,0.55,0.582,0.558,0.708,3.2e-05,original,10,8,,,,,
xgb,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.513,0.105,0.686,0.541,0.561,0.544,0.776,4e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,19.056,0.576,0.715,0.636,0.688,0.663,0.8,8e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
svc,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,8.103,0.002,0.745,0.633,0.672,0.648,0.297,4e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
logreg,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,4.337,0.132,0.786,0.741,0.795,0.783,0.864,8e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
mlp,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,5.662,0.902,0.782,0.728,0.782,0.768,0.858,1.8e-05,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
naive_bayes,k-means,0.75,0.713,0.713,0.75,0.224,0.266,0.266,0.224,7.833,0.001,0.726,0.713,0.785,0.779,0.79,2e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
knn,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.57,0.001,0.775,0.71,0.762,0.744,0.851,3e-05,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
xgb,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.545,0.031,0.573,0.517,0.58,0.547,0.626,4e-06,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,19.126,0.457,0.586,0.431,0.433,0.431,0.727,1.5e-05,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
svc,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,5.664,0.002,0.771,0.684,0.73,0.709,0.859,4e-06,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
logreg,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,4.62,0.007,0.774,0.713,0.767,0.75,0.867,9e-06,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
mlp,k-means,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,5.693,0.024,0.774,0.712,0.765,0.747,0.854,1.4e-05,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
naive_bayes,k-means,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,3.196,0.001,0.64,0.645,0.745,0.75,0.721,2e-06,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
knn,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.586,0.001,0.758,0.684,0.735,0.715,0.829,1.5e-05,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0023908615112304688,0.42368173599243164
xgb,k-center,0.6,0.593,0.593,0.6,0.122,0.114,0.114,0.122,5.535,0.073,0.671,0.649,0.729,0.716,0.629,7e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
rf,k-center,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,16.144,0.169,0.5,0.432,0.657,0.761,0.5,3e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
svc,k-center,0.5,0.387,0.387,0.5,0.158,0.181,0.181,0.158,6.328,0.002,0.511,0.454,0.669,0.766,0.5,3e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
logreg,k-center,0.5,0.48,0.48,0.5,0.274,0.293,0.293,0.274,8.336,0.007,0.753,0.68,0.732,0.712,0.825,7e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
mlp,k-center,0.45,0.44,0.44,0.45,0.332,0.338,0.338,0.332,4.533,1.088,0.723,0.652,0.707,0.684,0.8,1e-05,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
naive_bayes,k-center,0.5,0.487,0.487,0.5,0.158,0.169,0.169,0.158,5.572,0.002,0.528,0.469,0.526,0.492,0.528,2e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
knn,k-center,0.65,0.64,0.64,0.65,0.3,0.314,0.314,0.3,5.223,0.001,0.554,0.393,0.388,0.394,0.601,1.3e-05,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
xgb,k-center,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,6.75,0.065,0.522,0.409,0.427,0.411,0.589,8e-06,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
rf,k-center,0.55,0.413,0.413,0.55,0.1,0.16,0.16,0.1,15.429,0.266,0.644,0.596,0.664,0.638,0.694,7e-06,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
svc,k-center,0.45,0.307,0.307,0.45,0.1,0.053,0.053,0.1,8.157,0.002,0.569,0.57,0.723,0.769,0.5,5e-06,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
logreg,k-center,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,6.591,0.007,0.659,0.577,0.627,0.598,0.714,1.2e-05,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
mlp,k-center,0.5,0.453,0.453,0.5,0.158,0.18,0.18,0.158,12.251,0.025,0.745,0.672,0.724,0.703,0.807,1.3e-05,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
naive_bayes,k-center,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,11.326,0.001,0.658,0.589,0.647,0.619,0.692,1e-06,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
knn,k-center,0.55,0.513,0.513,0.55,0.1,0.128,0.128,0.1,7.478,0.001,0.526,0.304,0.257,0.316,0.598,1.7e-05,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.0015392303466796875,0.09256291389465332
xgb,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,4.329,0.066,0.704,0.691,0.768,0.761,0.795,7e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.001519918441772461,166.26763820648193
rf,ag,0.65,0.573,0.573,0.65,0.122,0.196,0.196,0.122,21.407,0.533,0.736,0.691,0.753,0.737,0.807,1e-05,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.001519918441772461,166.26763820648193
svc,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,8.413,0.002,0.784,0.726,0.779,0.763,0.86,3e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.001519918441772461,166.26763820648193
logreg,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.296,0.007,0.784,0.729,0.782,0.767,0.864,6e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.001519918441772461,166.26763820648193
mlp,ag,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,9.763,1.106,0.78,0.714,0.765,0.748,0.861,1.4e-05,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.001519918441772461,166.26763820648193
naive_bayes,ag,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,7.826,0.001,0.731,0.696,0.761,0.748,0.774,2e-06,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.001519918441772461,166.26763820648193
knn,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,3.699,0.001,0.784,0.73,0.784,0.77,0.848,3e-05,original,10,8,3191.197702407837,0,8.470186542943424e-07,0.001519918441772461,166.26763820648193
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,5.091,0.029,0.563,0.547,0.644,0.623,0.626,6e-06,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.001519918441772461,166.26763820648193
rf,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,16.486,0.251,0.747,0.668,0.719,0.696,0.827,6e-06,latent,10,8,3191.197702407837,0,8.470186542943424e-07,0.001519918441772461,166.26763820648193
