model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,k-center,0.512,0.508,0.508,0.512,0.083,0.081,0.081,0.083,6.38,0.215,0.588,0.335,0.354,0.337,0.688,2.9e-05,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
naive_bayes,k-center,0.55,0.528,0.528,0.55,0.108,0.12,0.12,0.108,7.801,0.001,0.573,0.366,0.412,0.373,0.572,2e-06,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
knn,k-center,0.6,0.594,0.594,0.6,0.129,0.131,0.131,0.129,4.651,0.001,0.58,0.376,0.426,0.384,0.718,0.000101,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
xgb,k-center,0.688,0.685,0.685,0.688,0.119,0.118,0.118,0.119,8.549,0.099,0.769,0.661,0.777,0.744,0.844,1.9e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
rf,k-center,0.588,0.582,0.582,0.588,0.064,0.062,0.062,0.064,15.436,0.142,0.823,0.765,0.864,0.852,0.879,1e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
svc,k-center,0.562,0.518,0.518,0.562,0.056,0.079,0.079,0.056,2.954,0.004,0.488,0.144,0.063,0.161,0.254,1.6e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
logreg,k-center,0.562,0.558,0.558,0.562,0.112,0.111,0.111,0.112,6.951,0.019,0.551,0.342,0.38,0.346,0.579,1e-06,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
mlp,k-center,0.412,0.407,0.407,0.412,0.102,0.105,0.105,0.102,8.035,0.103,0.598,0.366,0.403,0.371,0.711,5.2e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
naive_bayes,k-center,0.65,0.641,0.641,0.65,0.129,0.131,0.131,0.129,3.998,0.001,0.578,0.316,0.325,0.316,0.734,3e-06,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
knn,k-center,0.588,0.563,0.563,0.588,0.116,0.135,0.135,0.116,8.029,0.001,0.677,0.5,0.59,0.534,0.754,2.7e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013844966888427734
xgb,ag,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,6.971,0.02,0.814,0.796,0.89,0.887,0.87,1.7e-05,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
rf,ag,0.938,0.937,0.937,0.938,0.079,0.08,0.08,0.079,17.955,0.484,0.768,0.671,0.789,0.759,0.853,2.9e-05,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
svc,ag,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,6.753,0.002,0.824,0.74,0.843,0.825,0.898,6e-06,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
logreg,ag,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,2.943,0.009,0.815,0.76,0.861,0.85,0.891,0.0,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
mlp,ag,0.888,0.887,0.887,0.888,0.061,0.062,0.062,0.061,9.118,0.157,0.8,0.738,0.846,0.831,0.878,5.9e-05,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
naive_bayes,ag,0.675,0.651,0.651,0.675,0.174,0.209,0.209,0.174,4.191,0.002,0.648,0.523,0.638,0.582,0.695,1e-06,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
knn,ag,0.888,0.887,0.887,0.888,0.073,0.073,0.073,0.073,7.135,0.001,0.763,0.689,0.81,0.788,0.847,8e-06,original,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.032,0.016,0.834,0.801,0.89,0.885,0.842,1.7e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
rf,ag,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,16.493,0.25,0.829,0.802,0.892,0.887,0.879,1.6e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
svc,ag,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,7.477,0.005,0.834,0.794,0.885,0.878,0.911,7e-06,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
logreg,ag,0.938,0.937,0.937,0.938,0.056,0.056,0.056,0.056,7.545,0.012,0.832,0.81,0.897,0.894,0.915,1e-06,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
mlp,ag,0.9,0.899,0.899,0.9,0.05,0.05,0.05,0.05,8.713,2.384,0.838,0.791,0.882,0.874,0.906,5.7e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
naive_bayes,ag,0.875,0.873,0.873,0.875,0.056,0.058,0.058,0.056,6.62,0.001,0.785,0.647,0.754,0.715,0.816,3e-06,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
knn,ag,0.875,0.874,0.874,0.875,0.04,0.04,0.04,0.04,7.213,0.001,0.799,0.738,0.847,0.833,0.873,4.3e-05,latent,40,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0013692378997802734
xgb,random,0.85,0.848,0.848,0.85,0.064,0.065,0.065,0.064,4.743,0.177,0.821,0.733,0.836,0.817,0.882,1.6e-05,original,40,7,,,,
rf,random,0.825,0.822,0.822,0.825,0.061,0.062,0.062,0.061,18.972,0.486,0.79,0.678,0.788,0.758,0.857,3.6e-05,original,40,7,,,,
svc,random,0.762,0.748,0.748,0.762,0.073,0.095,0.095,0.073,6.611,0.003,0.775,0.769,0.878,0.877,0.121,1.1e-05,original,40,7,,,,
logreg,random,0.738,0.727,0.727,0.738,0.092,0.109,0.109,0.092,7.356,0.005,0.814,0.735,0.84,0.822,0.885,0.0,original,40,7,,,,
mlp,random,0.7,0.691,0.691,0.7,0.133,0.144,0.144,0.133,6.243,2.667,0.711,0.621,0.75,0.714,0.784,8.1e-05,original,40,7,,,,
naive_bayes,random,0.562,0.543,0.543,0.562,0.119,0.119,0.119,0.119,5.508,0.001,0.586,0.387,0.442,0.397,0.662,2e-06,original,40,7,,,,
knn,random,0.775,0.77,0.77,0.775,0.109,0.115,0.115,0.109,6.975,0.001,0.756,0.702,0.825,0.809,0.838,0.000103,original,40,7,,,,
xgb,k-means,0.962,0.962,0.962,0.962,0.05,0.051,0.051,0.05,8.441,0.415,0.818,0.799,0.891,0.888,0.899,1.9e-05,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
rf,k-means,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,16.611,0.183,0.808,0.756,0.86,0.849,0.876,1.4e-05,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
svc,k-means,0.838,0.835,0.835,0.838,0.064,0.065,0.065,0.064,6.966,0.005,0.831,0.781,0.875,0.866,0.9,4e-06,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
logreg,k-means,0.875,0.875,0.875,0.875,0.088,0.088,0.088,0.088,5.558,0.013,0.81,0.771,0.872,0.864,0.884,1e-06,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
mlp,k-means,0.8,0.799,0.799,0.8,0.083,0.083,0.083,0.083,9.004,0.115,0.776,0.702,0.819,0.798,0.861,3.4e-05,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
naive_bayes,k-means,0.675,0.661,0.661,0.675,0.1,0.109,0.109,0.1,3.283,0.002,0.645,0.521,0.638,0.581,0.676,2e-06,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
knn,k-means,0.8,0.796,0.796,0.8,0.092,0.095,0.095,0.092,7.869,0.001,0.788,0.708,0.821,0.8,0.853,3.9e-05,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
xgb,k-means,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,8.031,0.049,0.815,0.8,0.892,0.89,0.875,2.5e-05,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
rf,k-means,0.925,0.923,0.923,0.925,0.061,0.064,0.064,0.061,14.694,0.221,0.825,0.807,0.896,0.893,0.883,1.4e-05,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
svc,k-means,0.875,0.875,0.875,0.875,0.068,0.069,0.069,0.068,7.458,0.004,0.788,0.697,0.81,0.786,0.887,8e-06,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
logreg,k-means,0.888,0.887,0.887,0.888,0.1,0.101,0.101,0.1,3.036,0.01,0.79,0.732,0.843,0.829,0.885,1e-06,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
mlp,k-means,0.85,0.85,0.85,0.85,0.064,0.064,0.064,0.064,4.894,0.176,0.814,0.746,0.849,0.835,0.891,4.3e-05,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
naive_bayes,k-means,0.825,0.822,0.822,0.825,0.1,0.101,0.101,0.1,7.319,0.001,0.744,0.587,0.692,0.643,0.802,2e-06,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
knn,k-means,0.788,0.782,0.782,0.788,0.094,0.103,0.103,0.094,7.727,0.001,0.781,0.74,0.853,0.843,0.87,1e-05,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013453960418701172
xgb,k-center,0.788,0.783,0.783,0.788,0.031,0.03,0.03,0.031,6.882,0.543,0.807,0.726,0.833,0.814,0.864,1.7e-05,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
rf,k-center,0.7,0.696,0.696,0.7,0.073,0.073,0.073,0.073,13.561,0.135,0.829,0.711,0.813,0.787,0.884,1.1e-05,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
svc,k-center,0.6,0.598,0.598,0.6,0.102,0.103,0.103,0.102,4.096,0.004,0.55,0.26,0.24,0.261,0.758,9e-06,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
logreg,k-center,0.625,0.623,0.623,0.625,0.105,0.105,0.105,0.105,6.752,0.009,0.57,0.294,0.292,0.294,0.707,1e-06,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
mlp,k-center,0.55,0.549,0.549,0.55,0.061,0.062,0.062,0.061,7.721,0.065,0.618,0.416,0.478,0.43,0.733,2.5e-05,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
naive_bayes,k-center,0.562,0.544,0.544,0.562,0.04,0.043,0.043,0.04,7.399,0.001,0.569,0.337,0.365,0.34,0.639,1e-06,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
knn,k-center,0.625,0.61,0.61,0.625,0.125,0.143,0.143,0.125,7.34,0.001,0.552,0.268,0.253,0.268,0.616,2.8e-05,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
xgb,k-center,0.762,0.757,0.757,0.762,0.047,0.049,0.049,0.047,4.382,0.09,0.782,0.701,0.816,0.794,0.855,1.8e-05,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
rf,k-center,0.712,0.709,0.709,0.712,0.064,0.066,0.066,0.064,15.805,0.439,0.82,0.753,0.854,0.84,0.887,3.1e-05,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
svc,k-center,0.6,0.584,0.584,0.6,0.085,0.092,0.092,0.085,7.739,0.007,0.55,0.26,0.24,0.261,0.786,1.8e-05,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
logreg,k-center,0.575,0.564,0.564,0.575,0.127,0.132,0.132,0.127,5.522,0.007,0.545,0.255,0.233,0.256,0.774,1e-06,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
mlp,k-center,0.538,0.529,0.529,0.538,0.102,0.102,0.102,0.102,5.016,0.049,0.619,0.395,0.443,0.403,0.761,3e-05,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
naive_bayes,k-center,0.675,0.665,0.665,0.675,0.121,0.129,0.129,0.121,5.097,0.001,0.573,0.314,0.324,0.315,0.712,2e-06,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
knn,k-center,0.612,0.592,0.592,0.612,0.108,0.119,0.119,0.108,4.823,0.001,0.561,0.298,0.302,0.298,0.645,4.1e-05,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014331340789794922
xgb,ag,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,7.421,0.038,0.829,0.799,0.89,0.885,0.891,9e-06,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
rf,ag,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,14.978,0.494,0.791,0.728,0.84,0.824,0.866,3.1e-05,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
svc,ag,0.862,0.862,0.862,0.862,0.047,0.047,0.047,0.047,7.167,0.004,0.825,0.753,0.853,0.839,0.904,7e-06,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
logreg,ag,0.85,0.85,0.85,0.85,0.109,0.109,0.109,0.109,7.218,0.008,0.815,0.747,0.851,0.836,0.893,1e-06,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
mlp,ag,0.812,0.812,0.812,0.812,0.112,0.112,0.112,0.112,3.906,0.085,0.794,0.681,0.791,0.761,0.871,4.8e-05,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
naive_bayes,ag,0.612,0.602,0.602,0.612,0.025,0.029,0.029,0.025,6.103,0.001,0.607,0.486,0.599,0.539,0.626,1e-06,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
knn,ag,0.812,0.811,0.811,0.812,0.056,0.056,0.056,0.056,3.337,0.001,0.762,0.711,0.832,0.818,0.844,3.8e-05,original,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
xgb,ag,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,4.554,0.056,0.825,0.798,0.889,0.885,0.895,2.1e-05,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
rf,ag,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,18.543,0.569,0.822,0.799,0.891,0.887,0.894,2.9e-05,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
svc,ag,0.875,0.874,0.874,0.875,0.097,0.097,0.097,0.097,2.646,0.004,0.814,0.721,0.826,0.805,0.888,9e-06,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
logreg,ag,0.862,0.862,0.862,0.862,0.1,0.1,0.1,0.1,4.388,0.363,0.815,0.766,0.867,0.857,0.91,1e-06,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
mlp,ag,0.762,0.761,0.761,0.762,0.092,0.091,0.091,0.092,3.979,1.0,0.793,0.726,0.837,0.821,0.875,0.000138,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
naive_bayes,ag,0.662,0.645,0.645,0.662,0.064,0.06,0.06,0.064,4.033,0.002,0.686,0.548,0.66,0.606,0.759,3e-06,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
knn,ag,0.85,0.849,0.849,0.85,0.075,0.076,0.076,0.075,6.162,0.001,0.798,0.754,0.861,0.851,0.883,4e-05,latent,40,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.001356363296508789
xgb,random,0.825,0.824,0.824,0.825,0.073,0.074,0.074,0.073,5.587,0.162,0.803,0.74,0.847,0.833,0.875,1.8e-05,original,40,8,,,,
rf,random,0.775,0.773,0.773,0.775,0.064,0.065,0.065,0.064,14.239,0.24,0.793,0.726,0.837,0.82,0.871,1.8e-05,original,40,8,,,,
svc,random,0.75,0.738,0.738,0.75,0.097,0.104,0.104,0.097,4.405,0.006,0.774,0.74,0.855,0.846,0.857,1.3e-05,original,40,8,,,,
logreg,random,0.788,0.786,0.786,0.788,0.031,0.031,0.031,0.031,7.79,0.005,0.793,0.741,0.851,0.839,0.866,0.0,original,40,8,,,,
mlp,random,0.738,0.734,0.734,0.738,0.025,0.029,0.029,0.025,8.771,1.532,0.768,0.674,0.792,0.763,0.833,3.2e-05,original,40,8,,,,
naive_bayes,random,0.65,0.634,0.634,0.65,0.102,0.101,0.101,0.102,1.923,0.001,0.662,0.61,0.76,0.732,0.699,2e-06,original,40,8,,,,
knn,random,0.725,0.716,0.716,0.725,0.05,0.05,0.05,0.05,4.671,0.001,0.738,0.704,0.833,0.822,0.801,0.000105,original,40,8,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,4.865,0.026,0.818,0.798,0.891,0.887,0.887,1.7e-05,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
rf,k-means,0.938,0.937,0.937,0.938,0.04,0.04,0.04,0.04,13.767,0.212,0.761,0.737,0.856,0.849,0.854,1.5e-05,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
svc,k-means,0.912,0.912,0.912,0.912,0.064,0.064,0.064,0.064,5.614,0.004,0.825,0.779,0.875,0.867,0.894,6e-06,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
logreg,k-means,0.9,0.9,0.9,0.9,0.075,0.075,0.075,0.075,7.941,0.106,0.824,0.789,0.883,0.877,0.905,0.0,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
mlp,k-means,0.85,0.848,0.848,0.85,0.085,0.086,0.086,0.085,5.081,0.157,0.786,0.717,0.83,0.812,0.876,6.5e-05,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
naive_bayes,k-means,0.688,0.678,0.678,0.688,0.097,0.109,0.109,0.097,7.254,0.001,0.743,0.661,0.786,0.758,0.788,1e-06,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
knn,k-means,0.838,0.836,0.836,0.838,0.116,0.118,0.118,0.116,8.098,0.001,0.804,0.728,0.836,0.818,0.872,0.000105,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
xgb,k-means,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,5.869,0.146,0.817,0.796,0.889,0.886,0.853,1.9e-05,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
rf,k-means,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,16.703,0.255,0.825,0.802,0.893,0.889,0.889,1.5e-05,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
svc,k-means,0.912,0.912,0.912,0.912,0.064,0.064,0.064,0.064,5.645,0.004,0.826,0.773,0.87,0.861,0.899,1e-05,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
logreg,k-means,0.925,0.925,0.925,0.925,0.047,0.047,0.047,0.047,4.219,0.374,0.825,0.793,0.886,0.881,0.9,1e-06,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
mlp,k-means,0.838,0.837,0.837,0.838,0.031,0.03,0.03,0.031,7.453,0.177,0.813,0.746,0.85,0.835,0.886,4.9e-05,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
naive_bayes,k-means,0.85,0.843,0.843,0.85,0.094,0.105,0.105,0.094,6.683,0.001,0.804,0.681,0.788,0.756,0.85,3e-06,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
knn,k-means,0.862,0.861,0.861,0.862,0.061,0.063,0.063,0.061,6.183,0.001,0.78,0.7,0.816,0.794,0.85,2.3e-05,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013508796691894531
xgb,k-center,0.712,0.705,0.705,0.712,0.129,0.133,0.133,0.129,7.529,0.235,0.8,0.758,0.863,0.854,0.873,5e-06,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
rf,k-center,0.712,0.707,0.707,0.712,0.094,0.095,0.095,0.094,14.596,0.246,0.827,0.738,0.839,0.82,0.881,1.8e-05,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
svc,k-center,0.55,0.456,0.456,0.55,0.073,0.107,0.107,0.073,3.426,0.004,0.5,0.135,0.043,0.156,0.383,9e-06,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
logreg,k-center,0.55,0.538,0.538,0.55,0.139,0.145,0.145,0.139,8.007,0.008,0.487,0.151,0.075,0.165,0.679,1e-06,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
mlp,k-center,0.475,0.461,0.461,0.475,0.116,0.122,0.122,0.116,7.725,0.114,0.595,0.362,0.396,0.366,0.73,2.2e-05,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
naive_bayes,k-center,0.462,0.412,0.412,0.462,0.05,0.052,0.052,0.05,7.235,0.001,0.522,0.229,0.197,0.232,0.581,2e-06,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
knn,k-center,0.525,0.498,0.498,0.525,0.094,0.105,0.105,0.094,7.138,0.001,0.61,0.363,0.392,0.366,0.786,0.000107,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
xgb,k-center,0.688,0.681,0.681,0.688,0.148,0.149,0.149,0.148,7.84,0.326,0.783,0.654,0.763,0.727,0.849,1.9e-05,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
rf,k-center,0.712,0.703,0.703,0.712,0.129,0.139,0.139,0.129,18.258,0.215,0.833,0.78,0.875,0.865,0.872,1.6e-05,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
svc,k-center,0.55,0.427,0.427,0.55,0.073,0.134,0.134,0.073,3.028,0.006,0.5,0.135,0.043,0.156,0.287,1.5e-05,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
logreg,k-center,0.512,0.502,0.502,0.512,0.133,0.136,0.136,0.133,6.85,0.007,0.543,0.251,0.227,0.252,0.754,1e-06,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
mlp,k-center,0.388,0.375,0.375,0.388,0.073,0.079,0.079,0.073,7.883,0.169,0.582,0.335,0.356,0.337,0.739,7.3e-05,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
naive_bayes,k-center,0.588,0.577,0.577,0.588,0.184,0.188,0.188,0.184,7.455,0.001,0.601,0.34,0.357,0.341,0.836,1e-06,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
knn,k-center,0.525,0.51,0.51,0.525,0.116,0.12,0.12,0.116,7.173,0.001,0.566,0.306,0.312,0.306,0.642,0.000107,latent,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013098716735839844
xgb,ag,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,7.836,0.032,0.828,0.801,0.891,0.886,0.875,2.2e-05,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013554096221923828
rf,ag,0.888,0.881,0.881,0.888,0.108,0.12,0.12,0.108,17.693,0.63,0.795,0.729,0.839,0.823,0.867,4.6e-05,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013554096221923828
svc,ag,0.888,0.886,0.886,0.888,0.073,0.075,0.075,0.073,7.117,0.004,0.801,0.73,0.839,0.822,0.851,6e-06,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013554096221923828
logreg,ag,0.888,0.883,0.883,0.888,0.092,0.098,0.098,0.092,6.761,0.119,0.821,0.768,0.867,0.856,0.876,0.0,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013554096221923828
mlp,ag,0.825,0.817,0.817,0.825,0.115,0.123,0.123,0.115,7.715,0.119,0.774,0.688,0.805,0.78,0.862,2.5e-05,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013554096221923828
naive_bayes,ag,0.612,0.592,0.592,0.612,0.083,0.091,0.091,0.083,6.95,0.002,0.601,0.416,0.486,0.434,0.717,2e-06,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013554096221923828
knn,ag,0.812,0.811,0.811,0.812,0.088,0.089,0.089,0.088,7.62,0.001,0.801,0.713,0.822,0.8,0.867,9.3e-05,original,40,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013554096221923828
