model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
naive_bayes,k-center,0.55,0.473,0.473,0.55,0.245,0.28,0.28,0.245,7.784,0.001,0.528,0.427,0.454,0.432,0.472,1e-06,original,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0014715194702148438
knn,k-center,0.7,0.653,0.653,0.7,0.1,0.16,0.16,0.1,8.112,0.001,0.381,0.375,0.466,0.424,0.387,8e-06,original,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0014715194702148438
xgb,k-center,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,7.092,0.044,0.573,0.55,0.639,0.614,0.619,4e-06,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0014715194702148438
rf,k-center,0.6,0.56,0.56,0.6,0.122,0.154,0.154,0.122,16.74,0.309,0.748,0.717,0.781,0.771,0.819,7e-06,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0014715194702148438
svc,k-center,0.65,0.573,0.573,0.65,0.122,0.196,0.196,0.122,4.321,0.002,0.346,0.354,0.468,0.427,0.63,4e-06,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0014715194702148438
logreg,k-center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,6.785,0.006,0.368,0.376,0.501,0.468,0.371,7e-06,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0014715194702148438
mlp,k-center,0.45,0.36,0.36,0.45,0.187,0.196,0.196,0.187,7.612,0.033,0.655,0.556,0.597,0.57,0.708,2.1e-05,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0014715194702148438
naive_bayes,k-center,0.45,0.373,0.373,0.45,0.1,0.114,0.114,0.1,6.494,0.001,0.492,0.484,0.648,0.675,0.507,2e-06,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0014715194702148438
knn,k-center,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,7.195,0.001,0.314,0.325,0.433,0.389,0.316,2.9e-05,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0014715194702148438
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.081,0.038,0.638,0.655,0.766,0.787,0.771,2e-06,original,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
rf,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,17.216,0.328,0.735,0.73,0.801,0.799,0.845,6e-06,original,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
svc,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.765,0.001,0.74,0.624,0.661,0.637,0.146,2e-06,original,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
logreg,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.178,0.006,0.783,0.747,0.804,0.794,0.871,7e-06,original,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
mlp,ag,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,6.766,0.975,0.768,0.695,0.746,0.726,0.844,1e-05,original,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
naive_bayes,ag,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,3.812,0.001,0.64,0.623,0.71,0.696,0.685,1e-06,original,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
knn,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.813,0.001,0.77,0.672,0.715,0.693,0.828,2.7e-05,original,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.294,0.228,0.8,0.798,0.852,0.852,0.857,4e-06,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
rf,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,17.719,0.321,0.809,0.79,0.842,0.838,0.898,7e-06,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
svc,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,7.246,0.001,0.783,0.694,0.74,0.719,0.128,3e-06,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
logreg,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.246,0.007,0.804,0.736,0.784,0.768,0.883,7e-06,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
mlp,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,7.451,0.725,0.802,0.76,0.813,0.802,0.881,8e-06,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
naive_bayes,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,6.872,0.001,0.634,0.49,0.506,0.492,0.645,1e-06,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
knn,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.314,0.001,0.798,0.757,0.81,0.799,0.855,3.2e-05,latent,10,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013704299926757812
xgb,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,7.974,0.07,0.651,0.597,0.662,0.635,0.703,7e-06,original,10,8,,,,
rf,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,15.933,0.205,0.737,0.664,0.716,0.694,0.794,3e-06,original,10,8,,,,
svc,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,7.229,0.001,0.733,0.626,0.667,0.642,0.189,4e-06,original,10,8,,,,
logreg,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,5.775,0.007,0.729,0.644,0.694,0.67,0.782,6e-06,original,10,8,,,,
mlp,random,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,8.007,0.879,0.721,0.64,0.691,0.666,0.786,8e-06,original,10,8,,,,
naive_bayes,random,0.4,0.32,0.32,0.4,0.255,0.24,0.24,0.255,6.932,0.001,0.666,0.6,0.659,0.632,0.666,1e-06,original,10,8,,,,
knn,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,8.274,0.001,0.668,0.55,0.582,0.558,0.708,2.7e-05,original,10,8,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.62,0.045,0.614,0.63,0.755,0.785,0.755,4e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
rf,k-means,0.8,0.787,0.787,0.8,0.292,0.311,0.311,0.292,14.539,0.451,0.635,0.652,0.764,0.785,0.806,8e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
svc,k-means,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,4.074,0.002,0.723,0.689,0.757,0.743,0.246,2e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
logreg,k-means,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,2.76,0.006,0.776,0.711,0.764,0.746,0.854,7e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
mlp,k-means,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,8.453,0.828,0.768,0.692,0.742,0.722,0.855,8e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
naive_bayes,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,5.611,0.001,0.712,0.684,0.755,0.742,0.77,1e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
knn,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.15,0.001,0.749,0.689,0.745,0.726,0.819,3.2e-05,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
xgb,k-means,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,7.014,0.039,0.766,0.763,0.826,0.825,0.796,1e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,16.298,0.214,0.783,0.767,0.825,0.82,0.882,5e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
svc,k-means,0.65,0.58,0.58,0.65,0.2,0.256,0.256,0.2,5.311,0.002,0.803,0.726,0.773,0.755,0.88,2e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
logreg,k-means,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,6.622,0.005,0.787,0.748,0.803,0.793,0.873,8e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
mlp,k-means,0.55,0.473,0.473,0.55,0.245,0.28,0.28,0.245,7.222,0.027,0.801,0.749,0.8,0.787,0.875,1.6e-05,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
naive_bayes,k-means,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,7.044,0.001,0.639,0.531,0.567,0.541,0.645,1e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
knn,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.861,0.001,0.768,0.726,0.784,0.772,0.833,2e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013782978057861328
xgb,k-center,0.5,0.44,0.44,0.5,0.224,0.244,0.244,0.224,7.289,0.181,0.593,0.599,0.721,0.736,0.594,3e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
rf,k-center,0.25,0.173,0.173,0.25,0.224,0.15,0.15,0.224,14.164,0.429,0.644,0.624,0.709,0.694,0.692,8e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
svc,k-center,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,7.263,0.001,0.51,0.452,0.668,0.765,0.5,4e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
logreg,k-center,0.4,0.28,0.28,0.4,0.122,0.065,0.065,0.122,7.705,0.007,0.592,0.601,0.736,0.769,0.687,7e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
mlp,k-center,0.35,0.287,0.287,0.35,0.122,0.119,0.119,0.122,8.163,1.41,0.639,0.629,0.721,0.713,0.715,1.1e-05,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
naive_bayes,k-center,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,7.158,0.002,0.531,0.509,0.599,0.569,0.549,1e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
knn,k-center,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,7.418,0.001,0.561,0.51,0.576,0.543,0.577,1.2e-05,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
xgb,k-center,0.75,0.68,0.68,0.75,0.224,0.299,0.299,0.224,6.239,0.073,0.699,0.566,0.594,0.573,0.743,3e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
rf,k-center,0.55,0.467,0.467,0.55,0.187,0.223,0.223,0.187,16.513,0.291,0.756,0.633,0.667,0.645,0.871,7e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
svc,k-center,0.5,0.473,0.473,0.5,0.224,0.239,0.239,0.224,3.826,0.001,0.51,0.224,0.137,0.26,0.492,4e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
logreg,k-center,0.45,0.427,0.427,0.45,0.187,0.204,0.204,0.187,7.396,0.007,0.484,0.322,0.303,0.324,0.454,1.1e-05,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
mlp,k-center,0.25,0.22,0.22,0.25,0.158,0.16,0.16,0.158,7.508,0.018,0.557,0.484,0.534,0.502,0.581,1.3e-05,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
naive_bayes,k-center,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,5.345,0.001,0.587,0.593,0.715,0.728,0.679,2e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
knn,k-center,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,7.217,0.001,0.515,0.314,0.276,0.321,0.556,2e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001332998275756836
xgb,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,6.809,0.02,0.61,0.625,0.758,0.799,0.805,4e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
rf,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,12.74,0.182,0.715,0.727,0.807,0.813,0.851,6e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
svc,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,7.26,0.001,0.773,0.689,0.737,0.716,0.856,6e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
logreg,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.431,0.006,0.773,0.745,0.805,0.797,0.865,7e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
mlp,ag,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,7.425,0.961,0.755,0.673,0.722,0.7,0.837,1.4e-05,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
naive_bayes,ag,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,6.359,0.001,0.729,0.679,0.74,0.722,0.74,1e-06,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
knn,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,6.568,0.001,0.756,0.67,0.718,0.696,0.825,1e-05,original,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.266,0.992,0.764,0.769,0.833,0.834,0.846,2e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.706,0.419,0.792,0.775,0.831,0.827,0.89,1.7e-05,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
svc,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,4.06,0.001,0.766,0.729,0.788,0.776,0.86,4e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
logreg,ag,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,7.667,0.009,0.778,0.733,0.789,0.776,0.864,6e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
mlp,ag,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,6.339,0.939,0.788,0.741,0.795,0.783,0.875,1e-05,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
naive_bayes,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,6.836,0.002,0.568,0.4,0.393,0.401,0.577,1e-06,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
knn,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.281,0.001,0.766,0.717,0.774,0.759,0.843,3.2e-05,latent,10,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013883113861083984
xgb,random,0.75,0.74,0.74,0.75,0.316,0.332,0.332,0.316,7.327,0.045,0.714,0.627,0.676,0.651,0.795,4e-06,original,10,9,,,,
rf,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,14.277,0.104,0.739,0.685,0.744,0.726,0.807,4e-06,original,10,9,,,,
svc,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.136,0.002,0.752,0.699,0.757,0.74,0.824,2e-06,original,10,9,,,,
logreg,random,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,7.138,0.007,0.76,0.715,0.773,0.759,0.832,9e-06,original,10,9,,,,
mlp,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.574,1.084,0.733,0.699,0.764,0.751,0.815,1.2e-05,original,10,9,,,,
naive_bayes,random,0.65,0.573,0.573,0.65,0.122,0.196,0.196,0.122,6.203,0.001,0.599,0.554,0.624,0.595,0.599,1e-06,original,10,9,,,,
knn,random,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,6.132,0.001,0.739,0.689,0.75,0.733,0.802,2.8e-05,original,10,9,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.956,0.023,0.601,0.613,0.75,0.791,0.753,5e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,16.198,0.147,0.705,0.725,0.809,0.82,0.861,4e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
svc,k-means,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,5.581,0.002,0.741,0.724,0.792,0.785,0.84,4e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
logreg,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.547,0.009,0.79,0.728,0.779,0.764,0.866,8e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
mlp,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,5.172,1.044,0.794,0.717,0.765,0.747,0.871,1.4e-05,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
naive_bayes,k-means,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,5.069,0.001,0.71,0.685,0.757,0.745,0.723,1e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
knn,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,4.601,0.001,0.772,0.687,0.735,0.714,0.829,6e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.079,0.078,0.774,0.788,0.849,0.854,0.865,3e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.141,0.101,0.81,0.791,0.843,0.838,0.89,3e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
svc,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.658,0.001,0.79,0.709,0.756,0.737,0.876,4e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
logreg,k-means,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,5.595,0.005,0.782,0.72,0.772,0.755,0.86,9e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
mlp,k-means,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,8.119,0.045,0.786,0.747,0.803,0.792,0.871,2.4e-05,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
naive_bayes,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.861,0.001,0.601,0.613,0.749,0.79,0.718,1e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
knn,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.58,0.001,0.784,0.729,0.782,0.767,0.834,1.2e-05,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.001382589340209961
xgb,k-center,0.7,0.693,0.693,0.7,0.187,0.185,0.185,0.187,7.176,0.035,0.657,0.672,0.773,0.786,0.748,4e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
rf,k-center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,15.604,0.247,0.714,0.684,0.754,0.741,0.79,5e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
svc,k-center,0.65,0.547,0.547,0.65,0.2,0.275,0.275,0.2,7.205,0.001,0.51,0.452,0.668,0.765,0.223,3e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
logreg,k-center,0.6,0.52,0.52,0.6,0.255,0.299,0.299,0.255,3.952,0.032,0.563,0.552,0.722,0.789,0.78,1.4e-05,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
mlp,k-center,0.4,0.347,0.347,0.4,0.339,0.344,0.344,0.339,7.045,1.091,0.693,0.624,0.68,0.655,0.769,1.1e-05,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
naive_bayes,k-center,0.4,0.353,0.353,0.4,0.255,0.251,0.251,0.255,7.024,0.001,0.648,0.555,0.6,0.572,0.649,1e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
knn,k-center,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,8.185,0.001,0.598,0.515,0.561,0.531,0.601,9e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
xgb,k-center,0.75,0.747,0.747,0.75,0.224,0.224,0.224,0.224,6.065,0.042,0.792,0.755,0.81,0.8,0.866,4e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
rf,k-center,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,15.935,0.18,0.815,0.766,0.815,0.804,0.884,7e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
svc,k-center,0.3,0.233,0.233,0.3,0.245,0.2,0.2,0.245,7.029,0.001,0.614,0.6,0.693,0.68,0.354,3e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
logreg,k-center,0.35,0.28,0.28,0.35,0.3,0.271,0.271,0.3,5.877,0.007,0.631,0.536,0.578,0.55,0.719,7e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
mlp,k-center,0.4,0.367,0.367,0.4,0.374,0.371,0.371,0.374,7.745,0.037,0.697,0.652,0.718,0.698,0.768,8e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
naive_bayes,k-center,0.55,0.493,0.493,0.55,0.292,0.32,0.32,0.292,7.115,0.001,0.609,0.622,0.748,0.775,0.823,1e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
knn,k-center,0.65,0.6,0.6,0.65,0.255,0.292,0.292,0.255,6.196,0.001,0.652,0.632,0.715,0.701,0.72,1.7e-05,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014247894287109375
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,3.816,0.014,0.577,0.581,0.73,0.777,0.738,3e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014147758483886719
rf,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,15.82,0.481,0.662,0.687,0.791,0.813,0.85,8e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014147758483886719
svc,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,6.211,0.002,0.702,0.638,0.697,0.673,0.755,2e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014147758483886719
logreg,ag,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,5.36,0.005,0.789,0.737,0.79,0.776,0.868,8e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014147758483886719
mlp,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,6.929,2.136,0.762,0.692,0.745,0.725,0.845,1.8e-05,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014147758483886719
naive_bayes,ag,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,6.137,0.001,0.718,0.65,0.706,0.683,0.751,1e-06,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014147758483886719
knn,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.824,0.001,0.768,0.696,0.748,0.728,0.832,2e-05,original,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014147758483886719
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.673,0.086,0.811,0.785,0.836,0.83,0.872,5e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014147758483886719
rf,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,16.306,0.101,0.814,0.787,0.838,0.832,0.891,4e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014147758483886719
svc,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,5.243,0.001,0.747,0.643,0.685,0.661,0.154,3e-06,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014147758483886719
logreg,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,7.217,0.005,0.758,0.691,0.745,0.725,0.837,1.4e-05,latent,10,9,1337.1456608772278,738.4534969329834,5.016840656550498e-07,0.0014147758483886719
