model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,lc,0.75,0.749,0.749,0.75,0.006,0.006,0.006,0.006,31.862,2.02,0.818,0.776,0.826,0.816,0.897,1.2e-05,latent,0.7,7,0,0,0,0.002710103988647461
naive_bayes,lc,0.693,0.693,0.693,0.693,0.004,0.004,0.004,0.004,4.861,0.008,0.775,0.725,0.78,0.766,0.867,1e-06,latent,0.7,7,0,0,0,0.002710103988647461
knn,lc,0.737,0.737,0.737,0.737,0.008,0.008,0.008,0.008,13.997,0.002,0.784,0.746,0.802,0.791,0.849,3.8e-05,latent,0.7,7,0,0,0,0.002710103988647461
xgb,craig,0.72,0.72,0.72,0.72,0.011,0.011,0.011,0.011,8.672,0.584,0.83,0.797,0.844,0.838,0.915,3e-06,original,0.7,7,0,0,0,0.0014307498931884766
rf,craig,0.712,0.712,0.712,0.712,0.011,0.011,0.011,0.011,23.156,3.289,0.823,0.768,0.816,0.804,0.91,2.6e-05,original,0.7,7,0,0,0,0.0014307498931884766
svc,craig,0.704,0.704,0.703,0.704,0.012,0.012,0.012,0.012,252.079,29.54,0.825,0.771,0.818,0.807,0.903,0.00056,original,0.7,7,0,0,0,0.0014307498931884766
logreg,craig,0.698,0.698,0.698,0.698,0.017,0.017,0.017,0.017,3.324,3.048,0.822,0.772,0.82,0.809,0.901,5e-06,original,0.7,7,0,0,0,0.0014307498931884766
mlp,craig,0.702,0.701,0.701,0.701,0.01,0.01,0.009,0.01,25.421,59.967,0.816,0.751,0.798,0.784,0.904,9e-06,original,0.7,7,0,0,0,0.0014307498931884766
naive_bayes,craig,0.617,0.594,0.593,0.615,0.033,0.055,0.056,0.034,5.109,0.013,0.771,0.698,0.749,0.73,0.832,1e-06,original,0.7,7,0,0,0,0.0014307498931884766
knn,craig,0.649,0.649,0.649,0.65,0.013,0.013,0.013,0.013,7.791,0.001,0.772,0.735,0.793,0.782,0.835,4.2e-05,original,0.7,7,0,0,0,0.0014307498931884766
xgb,craig,0.71,0.71,0.71,0.71,0.009,0.009,0.009,0.009,12.313,0.178,0.832,0.784,0.83,0.82,0.913,3e-06,latent,0.7,7,0,0,0,0.0014307498931884766
rf,craig,0.709,0.708,0.708,0.708,0.004,0.004,0.004,0.004,109.11,25.65,0.825,0.77,0.817,0.806,0.905,4.1e-05,latent,0.7,7,0,0,0,0.0014307498931884766
svc,craig,0.702,0.702,0.702,0.702,0.01,0.01,0.01,0.01,135.794,17.14,0.815,0.763,0.812,0.8,0.88,0.000495,latent,0.7,7,0,0,0,0.0014307498931884766
logreg,craig,0.703,0.703,0.703,0.703,0.017,0.017,0.017,0.017,4.145,0.21,0.819,0.768,0.817,0.806,0.904,0.0,latent,0.7,7,0,0,0,0.0014307498931884766
mlp,craig,0.706,0.705,0.705,0.706,0.011,0.011,0.011,0.011,17.902,1.099,0.824,0.773,0.821,0.81,0.907,1.2e-05,latent,0.7,7,0,0,0,0.0014307498931884766
naive_bayes,craig,0.572,0.537,0.539,0.576,0.033,0.044,0.043,0.033,4.515,0.005,0.702,0.716,0.8,0.808,0.863,2e-06,latent,0.7,7,0,0,0,0.0014307498931884766
knn,craig,0.661,0.66,0.66,0.66,0.01,0.01,0.01,0.01,7.271,0.002,0.787,0.738,0.792,0.779,0.851,4.9e-05,latent,0.7,7,0,0,0,0.0014307498931884766
xgb,random,0.839,0.839,0.839,0.839,0.007,0.007,0.007,0.007,7.132,0.094,0.837,0.789,0.835,0.825,0.92,1e-06,original,0.7,8,,,,
rf,random,0.832,0.831,0.831,0.832,0.004,0.004,0.004,0.004,24.613,2.363,0.822,0.766,0.814,0.802,0.91,2.3e-05,original,0.7,8,,,,
svc,random,0.829,0.828,0.828,0.829,0.005,0.005,0.005,0.005,808.25,91.553,0.82,0.764,0.812,0.8,0.902,0.000589,original,0.7,8,,,,
logreg,random,0.824,0.824,0.824,0.824,0.005,0.005,0.005,0.005,9.19,3.221,0.824,0.771,0.819,0.807,0.902,6e-06,original,0.7,8,,,,
mlp,random,0.827,0.827,0.827,0.827,0.007,0.007,0.007,0.007,67.182,242.914,0.82,0.772,0.82,0.81,0.903,1.3e-05,original,0.7,8,,,,
naive_bayes,random,0.703,0.686,0.686,0.703,0.007,0.008,0.008,0.007,7.064,0.022,0.724,0.609,0.647,0.622,0.822,1e-06,original,0.7,8,,,,
knn,random,0.804,0.803,0.803,0.804,0.004,0.004,0.004,0.004,25.91,0.003,0.805,0.751,0.801,0.789,0.877,0.000104,original,0.7,8,,,,
xgb,k-means,0.827,0.827,0.827,0.827,0.007,0.007,0.007,0.007,12.084,44.972,0.832,0.773,0.819,0.807,0.914,1.2e-05,original,0.7,8,0,0,0,0.0017991065979003906
rf,k-means,0.822,0.822,0.822,0.822,0.007,0.007,0.007,0.007,52.279,4.499,0.825,0.757,0.802,0.788,0.909,3.4e-05,original,0.7,8,0,0,0,0.0017991065979003906
svc,k-means,0.819,0.818,0.818,0.819,0.005,0.005,0.005,0.005,823.476,100.343,0.821,0.753,0.799,0.785,0.901,0.001352,original,0.7,8,0,0,0,0.0017991065979003906
logreg,k-means,0.815,0.815,0.815,0.815,0.007,0.007,0.007,0.007,20.681,3.69,0.82,0.764,0.812,0.799,0.9,4e-06,original,0.7,8,0,0,0,0.0017991065979003906
mlp,k-means,0.814,0.814,0.814,0.814,0.005,0.005,0.005,0.005,45.565,172.276,0.813,0.745,0.793,0.778,0.899,1.2e-05,original,0.7,8,0,0,0,0.0017991065979003906
naive_bayes,k-means,0.716,0.706,0.706,0.716,0.011,0.013,0.013,0.011,3.629,0.018,0.721,0.605,0.641,0.617,0.848,1e-06,original,0.7,8,0,0,0,0.0017991065979003906
knn,k-means,0.787,0.786,0.786,0.787,0.009,0.009,0.009,0.009,26.132,0.002,0.799,0.728,0.777,0.76,0.875,9.6e-05,original,0.7,8,0,0,0,0.0017991065979003906
xgb,k-means,0.821,0.821,0.821,0.821,0.008,0.008,0.008,0.008,14.987,0.143,0.828,0.771,0.817,0.805,0.911,4e-06,latent,0.7,8,0,0,0,0.0017991065979003906
rf,k-means,0.819,0.819,0.819,0.819,0.009,0.009,0.009,0.009,205.811,29.516,0.821,0.756,0.802,0.789,0.908,2.6e-05,latent,0.7,8,0,0,0,0.0017991065979003906
svc,k-means,0.814,0.813,0.813,0.814,0.009,0.009,0.009,0.009,557.948,45.239,0.817,0.744,0.79,0.775,0.9,0.000541,latent,0.7,8,0,0,0,0.0017991065979003906
logreg,k-means,0.821,0.821,0.821,0.821,0.007,0.007,0.007,0.007,9.164,18.437,0.817,0.761,0.81,0.798,0.905,0.0,latent,0.7,8,0,0,0,0.0017991065979003906
mlp,k-means,0.813,0.813,0.813,0.813,0.004,0.004,0.004,0.004,57.91,7.979,0.818,0.757,0.805,0.791,0.903,2.1e-05,latent,0.7,8,0,0,0,0.0017991065979003906
naive_bayes,k-means,0.753,0.751,0.751,0.753,0.004,0.004,0.004,0.004,3.783,0.016,0.761,0.75,0.814,0.81,0.861,1e-06,latent,0.7,8,0,0,0,0.0017991065979003906
knn,k-means,0.786,0.786,0.786,0.786,0.008,0.008,0.008,0.008,36.244,0.001,0.795,0.725,0.774,0.757,0.872,0.000143,latent,0.7,8,0,0,0,0.0017991065979003906
xgb,k-center,0.826,0.826,0.826,0.826,0.004,0.004,0.004,0.004,7.422,0.093,0.832,0.767,0.812,0.799,0.916,4e-06,original,0.7,8,0,0,0,0.0016069412231445312
rf,k-center,0.82,0.82,0.82,0.82,0.003,0.003,0.003,0.003,57.449,7.527,0.824,0.754,0.799,0.785,0.912,5e-05,original,0.7,8,0,0,0,0.0016069412231445312
svc,k-center,0.816,0.815,0.815,0.816,0.003,0.003,0.003,0.003,656.338,71.074,0.822,0.752,0.798,0.783,0.902,0.000614,original,0.7,8,0,0,0,0.0016069412231445312
logreg,k-center,0.814,0.814,0.814,0.814,0.005,0.005,0.005,0.005,8.919,3.665,0.823,0.767,0.814,0.802,0.9,5e-06,original,0.7,8,0,0,0,0.0016069412231445312
mlp,k-center,0.812,0.812,0.812,0.812,0.006,0.006,0.006,0.006,47.17,143.24,0.815,0.751,0.799,0.785,0.901,1e-05,original,0.7,8,0,0,0,0.0016069412231445312
naive_bayes,k-center,0.718,0.707,0.707,0.718,0.015,0.019,0.019,0.015,3.548,0.024,0.721,0.604,0.641,0.617,0.847,1e-06,original,0.7,8,0,0,0,0.0016069412231445312
knn,k-center,0.788,0.788,0.788,0.788,0.006,0.006,0.006,0.006,25.659,0.002,0.8,0.722,0.769,0.751,0.874,0.0001,original,0.7,8,0,0,0,0.0016069412231445312
xgb,k-center,0.822,0.822,0.822,0.822,0.004,0.004,0.004,0.004,18.066,1.345,0.833,0.774,0.819,0.807,0.915,4e-06,latent,0.7,8,0,0,0,0.0016069412231445312
rf,k-center,0.816,0.816,0.816,0.816,0.002,0.002,0.002,0.002,281.594,33.952,0.819,0.753,0.8,0.785,0.91,2.3e-05,latent,0.7,8,0,0,0,0.0016069412231445312
svc,k-center,0.811,0.811,0.811,0.811,0.004,0.004,0.004,0.004,508.707,80.29,0.816,0.742,0.788,0.772,0.9,0.000525,latent,0.7,8,0,0,0,0.0016069412231445312
logreg,k-center,0.819,0.819,0.819,0.819,0.003,0.003,0.003,0.003,9.094,10.491,0.815,0.759,0.808,0.795,0.905,0.0,latent,0.7,8,0,0,0,0.0016069412231445312
mlp,k-center,0.814,0.814,0.814,0.814,0.003,0.002,0.002,0.003,34.296,2.012,0.823,0.765,0.812,0.799,0.904,1e-05,latent,0.7,8,0,0,0,0.0016069412231445312
naive_bayes,k-center,0.752,0.75,0.75,0.752,0.006,0.007,0.007,0.006,5.153,0.008,0.764,0.751,0.814,0.81,0.862,1e-06,latent,0.7,8,0,0,0,0.0016069412231445312
knn,k-center,0.787,0.786,0.786,0.787,0.007,0.007,0.007,0.007,18.08,0.001,0.8,0.724,0.772,0.755,0.87,8.5e-05,latent,0.7,8,0,0,0,0.0016069412231445312
xgb,ag,0.829,0.829,0.829,0.829,0.008,0.008,0.008,0.008,7.419,0.097,0.826,0.762,0.808,0.795,0.91,4e-06,original,0.7,8,0,0,0,0.0015425682067871094
rf,ag,0.822,0.822,0.822,0.822,0.008,0.007,0.007,0.008,36.38,4.226,0.822,0.752,0.798,0.783,0.909,2.4e-05,original,0.7,8,0,0,0,0.0015425682067871094
svc,ag,0.819,0.819,0.819,0.819,0.008,0.008,0.008,0.008,772.587,53.084,0.822,0.756,0.802,0.788,0.902,0.000601,original,0.7,8,0,0,0,0.0015425682067871094
logreg,ag,0.814,0.814,0.814,0.814,0.006,0.006,0.006,0.006,8.899,4.695,0.821,0.765,0.812,0.8,0.9,5e-06,original,0.7,8,0,0,0,0.0015425682067871094
mlp,ag,0.81,0.81,0.81,0.81,0.01,0.01,0.01,0.01,45.732,143.157,0.818,0.767,0.815,0.804,0.902,9e-06,original,0.7,8,0,0,0,0.0015425682067871094
naive_bayes,ag,0.717,0.706,0.706,0.717,0.016,0.021,0.021,0.016,3.41,0.021,0.722,0.606,0.642,0.618,0.848,1e-06,original,0.7,8,0,0,0,0.0015425682067871094
knn,ag,0.789,0.788,0.788,0.789,0.005,0.005,0.005,0.005,24.792,0.003,0.802,0.734,0.782,0.766,0.876,0.000105,original,0.7,8,0,0,0,0.0015425682067871094
xgb,ag,0.821,0.821,0.821,0.821,0.007,0.007,0.007,0.007,16.855,0.195,0.83,0.771,0.817,0.805,0.91,4e-06,latent,0.7,8,0,0,0,0.0015425682067871094
rf,ag,0.818,0.818,0.818,0.818,0.007,0.007,0.007,0.007,206.114,29.375,0.822,0.757,0.804,0.79,0.909,2.5e-05,latent,0.7,8,0,0,0,0.0015425682067871094
svc,ag,0.814,0.814,0.814,0.814,0.009,0.009,0.009,0.009,694.53,38.044,0.819,0.747,0.793,0.777,0.901,0.000925,latent,0.7,8,0,0,0,0.0015425682067871094
logreg,ag,0.82,0.82,0.82,0.82,0.007,0.007,0.007,0.007,12.775,18.533,0.817,0.762,0.81,0.798,0.905,0.0,latent,0.7,8,0,0,0,0.0015425682067871094
mlp,ag,0.814,0.814,0.814,0.814,0.007,0.007,0.007,0.007,40.707,2.384,0.819,0.753,0.799,0.785,0.905,1.7e-05,latent,0.7,8,0,0,0,0.0015425682067871094
naive_bayes,ag,0.753,0.75,0.75,0.753,0.009,0.009,0.009,0.009,4.079,0.013,0.761,0.75,0.814,0.81,0.861,1e-06,latent,0.7,8,0,0,0,0.0015425682067871094
knn,ag,0.787,0.787,0.787,0.787,0.006,0.006,0.006,0.006,15.554,0.002,0.802,0.732,0.78,0.764,0.876,0.000497,latent,0.7,8,0,0,0,0.0015425682067871094
xgb,lc,0.761,0.761,0.761,0.761,0.009,0.009,0.009,0.009,8.659,0.108,0.827,0.771,0.818,0.806,0.909,5e-06,original,0.7,8,0,0,0,0.0014221668243408203
rf,lc,0.757,0.756,0.756,0.757,0.009,0.009,0.009,0.009,38.775,4.152,0.816,0.763,0.812,0.8,0.892,2.4e-05,original,0.7,8,0,0,0,0.0014221668243408203
svc,lc,0.752,0.751,0.751,0.752,0.01,0.01,0.01,0.01,880.693,68.484,0.81,0.758,0.808,0.796,0.889,0.000858,original,0.7,8,0,0,0,0.0014221668243408203
logreg,lc,0.748,0.748,0.748,0.748,0.01,0.01,0.01,0.01,13.268,4.276,0.819,0.768,0.816,0.805,0.898,5e-06,original,0.7,8,0,0,0,0.0014221668243408203
mlp,lc,0.751,0.75,0.75,0.751,0.012,0.012,0.012,0.012,45.287,144.113,0.817,0.764,0.813,0.801,0.893,1.2e-05,original,0.7,8,0,0,0,0.0014221668243408203
naive_bayes,lc,0.678,0.664,0.664,0.678,0.038,0.053,0.053,0.038,5.041,0.027,0.763,0.679,0.728,0.706,0.843,1e-06,original,0.7,8,0,0,0,0.0014221668243408203
knn,lc,0.735,0.735,0.735,0.735,0.012,0.012,0.012,0.012,25.487,0.003,0.793,0.743,0.795,0.782,0.855,9.9e-05,original,0.7,8,0,0,0,0.0014221668243408203
xgb,lc,0.759,0.758,0.758,0.759,0.01,0.01,0.01,0.01,19.54,0.195,0.828,0.779,0.826,0.816,0.906,4e-06,latent,0.7,8,0,0,0,0.0014221668243408203
rf,lc,0.753,0.753,0.753,0.753,0.01,0.01,0.01,0.01,222.695,30.625,0.816,0.765,0.814,0.802,0.887,3.2e-05,latent,0.7,8,0,0,0,0.0014221668243408203
svc,lc,0.748,0.747,0.747,0.748,0.01,0.01,0.01,0.01,589.473,53.299,0.818,0.76,0.808,0.795,0.897,0.000732,latent,0.7,8,0,0,0,0.0014221668243408203
logreg,lc,0.753,0.752,0.752,0.753,0.009,0.009,0.009,0.009,10.847,9.157,0.821,0.769,0.817,0.806,0.905,1e-06,latent,0.7,8,0,0,0,0.0014221668243408203
mlp,lc,0.752,0.752,0.752,0.752,0.009,0.009,0.009,0.009,31.953,2.309,0.815,0.759,0.808,0.795,0.896,1.7e-05,latent,0.7,8,0,0,0,0.0014221668243408203
naive_bayes,lc,0.691,0.69,0.69,0.691,0.009,0.009,0.009,0.009,2.126,0.009,0.783,0.73,0.784,0.77,0.869,1e-06,latent,0.7,8,0,0,0,0.0014221668243408203
knn,lc,0.733,0.733,0.733,0.733,0.016,0.016,0.016,0.016,19.13,0.001,0.793,0.742,0.794,0.781,0.856,8.4e-05,latent,0.7,8,0,0,0,0.0014221668243408203
xgb,craig,0.721,0.721,0.722,0.722,0.003,0.003,0.003,0.003,7.321,0.104,0.831,0.777,0.823,0.812,0.912,1e-06,original,0.7,8,0,0,0,0.001321554183959961
rf,craig,0.716,0.716,0.716,0.716,0.007,0.007,0.007,0.007,23.398,2.157,0.824,0.769,0.816,0.804,0.908,2.2e-05,original,0.7,8,0,0,0,0.001321554183959961
svc,craig,0.709,0.708,0.709,0.71,0.009,0.009,0.009,0.009,131.555,21.41,0.822,0.766,0.814,0.802,0.907,0.000495,original,0.7,8,0,0,0,0.001321554183959961
logreg,craig,0.695,0.695,0.695,0.696,0.012,0.012,0.012,0.011,3.695,3.906,0.82,0.768,0.816,0.804,0.901,8e-06,original,0.7,8,0,0,0,0.001321554183959961
mlp,craig,0.708,0.708,0.708,0.708,0.008,0.008,0.008,0.008,24.967,70.766,0.817,0.758,0.805,0.792,0.903,1.4e-05,original,0.7,8,0,0,0,0.001321554183959961
naive_bayes,craig,0.596,0.563,0.566,0.603,0.027,0.047,0.046,0.024,5.136,0.012,0.727,0.62,0.661,0.636,0.824,1e-06,original,0.7,8,0,0,0,0.001321554183959961
knn,craig,0.635,0.635,0.635,0.637,0.014,0.014,0.014,0.014,10.979,0.002,0.767,0.704,0.758,0.74,0.829,6e-05,original,0.7,8,0,0,0,0.001321554183959961
xgb,craig,0.706,0.706,0.707,0.707,0.008,0.008,0.008,0.008,12.818,0.072,0.822,0.769,0.817,0.805,0.907,4e-06,latent,0.7,8,0,0,0,0.001321554183959961
rf,craig,0.705,0.705,0.705,0.705,0.01,0.01,0.01,0.01,103.778,7.643,0.818,0.772,0.821,0.81,0.903,1.4e-05,latent,0.7,8,0,0,0,0.001321554183959961
svc,craig,0.709,0.709,0.71,0.711,0.013,0.013,0.013,0.013,123.453,13.997,0.823,0.767,0.815,0.803,0.905,0.000432,latent,0.7,8,0,0,0,0.001321554183959961
logreg,craig,0.705,0.705,0.706,0.706,0.009,0.009,0.009,0.009,4.747,0.213,0.821,0.77,0.818,0.807,0.905,0.0,latent,0.7,8,0,0,0,0.001321554183959961
mlp,craig,0.705,0.705,0.705,0.706,0.005,0.005,0.005,0.005,18.248,1.226,0.825,0.791,0.839,0.832,0.909,1.2e-05,latent,0.7,8,0,0,0,0.001321554183959961
naive_bayes,craig,0.582,0.555,0.553,0.576,0.012,0.015,0.015,0.012,3.439,0.006,0.72,0.729,0.806,0.81,0.859,1e-06,latent,0.7,8,0,0,0,0.001321554183959961
knn,craig,0.642,0.641,0.642,0.644,0.006,0.006,0.006,0.006,9.817,0.002,0.764,0.704,0.758,0.741,0.826,4.4e-05,latent,0.7,8,0,0,0,0.001321554183959961
xgb,random,0.843,0.842,0.842,0.843,0.006,0.006,0.006,0.006,8.16,0.452,0.84,0.788,0.833,0.823,0.923,4e-06,original,0.7,9,,,,
rf,random,0.834,0.834,0.834,0.834,0.004,0.004,0.004,0.004,31.061,5.037,0.828,0.768,0.815,0.802,0.911,4.8e-05,original,0.7,9,,,,
svc,random,0.83,0.829,0.829,0.83,0.006,0.006,0.006,0.006,531.365,43.493,0.824,0.767,0.814,0.801,0.901,0.000613,original,0.7,9,,,,
logreg,random,0.825,0.825,0.825,0.825,0.006,0.006,0.006,0.006,9.699,5.627,0.822,0.769,0.817,0.805,0.901,4e-06,original,0.7,9,,,,
mlp,random,0.824,0.824,0.824,0.824,0.003,0.003,0.003,0.003,107.052,319.262,0.817,0.766,0.815,0.804,0.9,2.6e-05,original,0.7,9,,,,
naive_bayes,random,0.724,0.713,0.713,0.724,0.024,0.031,0.031,0.024,8.795,0.017,0.734,0.629,0.67,0.645,0.848,1e-06,original,0.7,9,,,,
knn,random,0.804,0.804,0.804,0.804,0.006,0.006,0.006,0.006,18.685,0.002,0.805,0.759,0.81,0.799,0.879,0.000105,original,0.7,9,,,,
xgb,k-means,0.831,0.831,0.831,0.831,0.003,0.003,0.003,0.003,8.406,0.101,0.83,0.77,0.815,0.803,0.915,4e-06,original,0.7,9,0,0,0,0.002132892608642578
rf,k-means,0.822,0.821,0.821,0.822,0.006,0.006,0.006,0.006,49.73,5.228,0.823,0.751,0.797,0.782,0.909,2.9e-05,original,0.7,9,0,0,0,0.002132892608642578
svc,k-means,0.821,0.821,0.821,0.821,0.006,0.006,0.006,0.006,582.232,92.613,0.82,0.751,0.797,0.783,0.9,0.000646,original,0.7,9,0,0,0,0.002132892608642578
logreg,k-means,0.815,0.814,0.814,0.815,0.007,0.007,0.007,0.007,8.555,3.028,0.822,0.764,0.811,0.799,0.9,8e-06,original,0.7,9,0,0,0,0.002132892608642578
mlp,k-means,0.81,0.81,0.81,0.81,0.011,0.011,0.011,0.011,85.537,411.031,0.81,0.73,0.776,0.758,0.897,2.9e-05,original,0.7,9,0,0,0,0.002132892608642578
naive_bayes,k-means,0.708,0.694,0.694,0.708,0.018,0.024,0.024,0.018,13.34,0.022,0.716,0.596,0.631,0.607,0.846,2e-06,original,0.7,9,0,0,0,0.002132892608642578
knn,k-means,0.792,0.792,0.792,0.792,0.005,0.005,0.005,0.005,18.706,0.003,0.805,0.738,0.786,0.771,0.876,3.7e-05,original,0.7,9,0,0,0,0.002132892608642578
xgb,k-means,0.827,0.827,0.827,0.827,0.01,0.01,0.01,0.01,19.634,0.341,0.82,0.76,0.807,0.794,0.908,5e-06,latent,0.7,9,0,0,0,0.002132892608642578
rf,k-means,0.82,0.82,0.82,0.82,0.009,0.009,0.009,0.009,238.186,11.292,0.821,0.756,0.803,0.789,0.908,1.9e-05,latent,0.7,9,0,0,0,0.002132892608642578
svc,k-means,0.821,0.821,0.821,0.821,0.007,0.007,0.007,0.007,443.015,41.982,0.818,0.752,0.798,0.784,0.9,0.000518,latent,0.7,9,0,0,0,0.002132892608642578
logreg,k-means,0.819,0.819,0.819,0.819,0.006,0.006,0.006,0.006,8.024,5.265,0.818,0.762,0.81,0.797,0.902,0.0,latent,0.7,9,0,0,0,0.002132892608642578
mlp,k-means,0.812,0.812,0.812,0.812,0.009,0.009,0.009,0.009,40.994,3.648,0.813,0.751,0.798,0.784,0.901,1.7e-05,latent,0.7,9,0,0,0,0.002132892608642578
naive_bayes,k-means,0.762,0.76,0.76,0.762,0.007,0.008,0.008,0.007,3.893,0.008,0.775,0.762,0.822,0.819,0.868,1e-06,latent,0.7,9,0,0,0,0.002132892608642578
knn,k-means,0.797,0.797,0.797,0.797,0.005,0.005,0.005,0.005,14.51,0.002,0.811,0.75,0.798,0.784,0.883,8.6e-05,latent,0.7,9,0,0,0,0.002132892608642578
xgb,k-center,0.829,0.829,0.829,0.829,0.006,0.006,0.006,0.006,9.171,0.107,0.83,0.762,0.807,0.793,0.915,4e-06,original,0.7,9,0,0,0,0.0024178028106689453
rf,k-center,0.821,0.82,0.82,0.821,0.005,0.005,0.005,0.005,43.327,5.092,0.821,0.748,0.793,0.778,0.908,2.6e-05,original,0.7,9,0,0,0,0.0024178028106689453
svc,k-center,0.82,0.82,0.82,0.82,0.006,0.006,0.006,0.006,604.848,51.717,0.824,0.752,0.798,0.783,0.899,0.001298,original,0.7,9,0,0,0,0.0024178028106689453
logreg,k-center,0.814,0.813,0.813,0.814,0.008,0.008,0.008,0.008,10.011,3.147,0.821,0.764,0.811,0.799,0.9,5e-06,original,0.7,9,0,0,0,0.0024178028106689453
mlp,k-center,0.809,0.809,0.809,0.809,0.008,0.008,0.008,0.008,62.206,456.351,0.813,0.751,0.8,0.786,0.897,3.6e-05,original,0.7,9,0,0,0,0.0024178028106689453
naive_bayes,k-center,0.709,0.696,0.696,0.709,0.018,0.021,0.021,0.018,14.298,0.048,0.716,0.596,0.63,0.607,0.847,1e-06,original,0.7,9,0,0,0,0.0024178028106689453
knn,k-center,0.795,0.794,0.794,0.795,0.005,0.005,0.005,0.005,25.444,0.002,0.803,0.731,0.779,0.762,0.874,3.5e-05,original,0.7,9,0,0,0,0.0024178028106689453
xgb,k-center,0.827,0.827,0.827,0.827,0.005,0.005,0.005,0.005,27.698,38.785,0.833,0.772,0.817,0.805,0.915,9e-06,latent,0.7,9,0,0,0,0.0024178028106689453
rf,k-center,0.82,0.82,0.82,0.82,0.008,0.008,0.008,0.008,343.777,16.141,0.82,0.754,0.801,0.786,0.908,1.9e-05,latent,0.7,9,0,0,0,0.0024178028106689453
svc,k-center,0.819,0.819,0.819,0.819,0.008,0.008,0.008,0.008,537.347,36.99,0.816,0.75,0.798,0.783,0.897,0.001092,latent,0.7,9,0,0,0,0.0024178028106689453
logreg,k-center,0.817,0.817,0.817,0.817,0.009,0.009,0.009,0.009,12.554,5.499,0.819,0.762,0.81,0.797,0.902,0.0,latent,0.7,9,0,0,0,0.0024178028106689453
mlp,k-center,0.814,0.814,0.814,0.814,0.011,0.011,0.011,0.011,42.272,3.908,0.816,0.761,0.809,0.797,0.899,1.8e-05,latent,0.7,9,0,0,0,0.0024178028106689453
naive_bayes,k-center,0.759,0.757,0.757,0.759,0.012,0.013,0.013,0.012,2.793,0.01,0.775,0.762,0.823,0.819,0.868,1e-06,latent,0.7,9,0,0,0,0.0024178028106689453
knn,k-center,0.796,0.796,0.796,0.796,0.005,0.005,0.005,0.005,15.884,0.002,0.808,0.743,0.791,0.776,0.877,9.8e-05,latent,0.7,9,0,0,0,0.0024178028106689453
xgb,ag,0.83,0.83,0.83,0.83,0.008,0.008,0.008,0.008,7.627,0.122,0.829,0.765,0.81,0.797,0.915,5e-06,original,0.7,9,0,0,0,0.0015375614166259766
rf,ag,0.821,0.821,0.821,0.821,0.003,0.003,0.003,0.003,41.253,8.417,0.822,0.75,0.796,0.781,0.911,4.2e-05,original,0.7,9,0,0,0,0.0015375614166259766
svc,ag,0.82,0.82,0.82,0.82,0.004,0.004,0.004,0.004,523.933,44.298,0.821,0.753,0.799,0.785,0.902,0.00062,original,0.7,9,0,0,0,0.0015375614166259766
logreg,ag,0.816,0.816,0.816,0.816,0.005,0.005,0.005,0.005,8.333,3.382,0.822,0.765,0.813,0.801,0.9,5e-06,original,0.7,9,0,0,0,0.0015375614166259766
mlp,ag,0.809,0.809,0.809,0.809,0.01,0.01,0.01,0.01,57.73,318.144,0.814,0.756,0.804,0.791,0.899,3.1e-05,original,0.7,9,0,0,0,0.0015375614166259766
naive_bayes,ag,0.706,0.691,0.691,0.706,0.017,0.021,0.021,0.017,14.279,0.064,0.718,0.599,0.634,0.61,0.846,1e-06,original,0.7,9,0,0,0,0.0015375614166259766
knn,ag,0.794,0.794,0.794,0.794,0.01,0.01,0.01,0.01,32.887,0.002,0.803,0.739,0.788,0.773,0.876,0.000423,original,0.7,9,0,0,0,0.0015375614166259766
xgb,ag,0.826,0.826,0.826,0.826,0.008,0.008,0.008,0.008,19.216,0.19,0.83,0.771,0.816,0.804,0.913,2e-06,latent,0.7,9,0,0,0,0.0015375614166259766
rf,ag,0.822,0.821,0.821,0.822,0.006,0.006,0.006,0.006,245.988,10.792,0.822,0.759,0.805,0.792,0.912,9e-06,latent,0.7,9,0,0,0,0.0015375614166259766
svc,ag,0.819,0.819,0.819,0.819,0.008,0.008,0.008,0.008,481.269,96.581,0.816,0.751,0.798,0.784,0.897,0.001305,latent,0.7,9,0,0,0,0.0015375614166259766
logreg,ag,0.819,0.819,0.819,0.819,0.007,0.007,0.007,0.007,19.252,13.891,0.819,0.763,0.81,0.798,0.902,0.0,latent,0.7,9,0,0,0,0.0015375614166259766
mlp,ag,0.814,0.814,0.814,0.814,0.007,0.007,0.007,0.007,87.257,252.344,0.813,0.752,0.801,0.787,0.902,3e-05,latent,0.7,9,0,0,0,0.0015375614166259766
naive_bayes,ag,0.762,0.759,0.759,0.762,0.007,0.007,0.007,0.007,6.161,0.011,0.776,0.763,0.823,0.819,0.868,1e-06,latent,0.7,9,0,0,0,0.0015375614166259766
knn,ag,0.796,0.796,0.796,0.796,0.008,0.008,0.008,0.008,13.045,0.002,0.806,0.743,0.792,0.778,0.883,0.000173,latent,0.7,9,0,0,0,0.0015375614166259766
