Subset,Score,Default Train Time,Opt Train Time,Opt Train Time Total,Hostname,Data Distill Time,Inference Time,Dataset,Classifier,N,Data Parse Mode,Post Data Parse Mode,Data Mode,Distill Method,Encoder,Distill Space,Output Space,Convert Binary,Cluster Center,Short Name
Test,0.6070549824781384,8.138936519622803,0,0,npl18,5.09687614440918,0.1709432601928711,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6070549824781384,7.285817384719849,0,0,npl18,5.1228554248809814,0.30971598625183105,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6384339645542798,7.280748605728149,0,0,npl18,5.786840438842773,0.43297600746154785,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6384339645542798,9.580466985702515,0,0,npl18,5.396174907684326,0.16598296165466309,Adult,FTTransformer,30,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7181156051924723,11.373449087142944,0,0,npl30,16.92374610900879,0.642622709274292,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6892042264519218,10.634257316589355,0,0,npl30,17.40895128250122,0.44805073738098145,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7323607016604474,6.73271918296814,0,0,npl30,19.239105463027954,1.10074782371521,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7165590956791279,56.963083028793335,0,0,npl30,19.663986921310425,0.2079601287841797,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6970986331085304,4.248788833618164,0,0,npl30,18.414393424987793,0.9404952526092529,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7189347964870719,6.302088260650635,0,0,npl18,9.37292218208313,0.9463961124420166,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7189347964870719,7.535259246826172,0,0,npl18,11.897567510604858,0.950251579284668,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6388910721709117,7.086429119110107,0,0,npl18,13.287835359573364,0.29709649085998535,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6388910721709117,133.50028538703918,0,0,npl18,15.542522192001343,0.31819677352905273,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6245604183386684,113.07398867607117,0,0,npl18,20.235648155212402,0.16325998306274414,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6245604183386684,8.174568176269531,0,0,npl18,10.448883771896362,0.937098503112793,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6563779842480295,8.369190692901611,0,0,npl18,10.033294677734375,0.950411319732666,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6563779842480295,4.827430248260498,0,0,npl18,11.71331524848938,0.22548770904541016,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6542293277135653,6.381895303726196,0,0,npl18,11.824878215789795,0.9228413105010986,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6542293277135653,7.191846132278442,0,0,npl18,9.281045198440552,0.1801154613494873,Adult,FTTransformer,40,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7244346203576175,36.219640254974365,0,0,npl30,25.789368629455566,0.18719148635864258,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7265700236879277,31.027737617492676,0,0,npl30,26.76325559616089,0.9417703151702881,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7212677697835542,30.79105567932129,0,0,npl30,24.806804180145264,0.16762876510620117,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.69234994353828,34.07399225234985,0,0,npl30,27.138556480407715,0.17033648490905762,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7533013271011548,5.366297721862793,0,0,npl30,25.616981744766235,0.31736326217651367,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7439842222395521,90.82810139656067,0,0,npl18,35.134249448776245,0.9890763759613037,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7439842222395521,5.367341756820679,0,0,npl18,25.227129220962524,0.3208444118499756,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7358738753453764,3.3397037982940674,0,0,npl18,18.825730085372925,0.7192089557647705,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7358738753453764,3.999939203262329,0,0,npl18,15.472550868988037,0.7588026523590088,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6946872151712447,4.225067138671875,0,0,npl18,20.93427038192749,0.18852758407592773,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6946872151712447,106.24229145050049,0,0,npl18,17.944507122039795,0.40171146392822266,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6849460589473866,15.490137815475464,0,0,npl18,18.36284375190735,0.6054873466491699,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6849460589473866,57.64541149139404,0,0,npl18,36.327670097351074,0.1955854892730713,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6800496908165632,8.401622772216797,0,0,npl18,19.051498889923096,0.940281867980957,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6800496908165632,86.02586722373962,0,0,npl18,20.42671227455139,0.20193696022033691,Adult,FTTransformer,50,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7476801775663269,46.64979028701782,0,0,npl30,33.55513596534729,1.9026100635528564,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7086982058129474,45.44915699958801,0,0,npl30,32.67183566093445,0.6718270778656006,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.754326531522874,40.596715688705444,0,0,npl30,31.06632971763611,0.29181647300720215,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7424661930718593,43.582926750183105,0,0,npl30,34.14240860939026,0.2638590335845947,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7175913104829672,3.7806246280670166,0,0,npl30,31.965856075286865,1.212338924407959,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7363216187289574,80.69868087768555,0,0,npl18,40.5535888671875,0.39956092834472656,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7363216187289574,9.394201755523682,0,0,npl18,31.626364946365356,0.9280998706817627,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.57623805906774,78.76029467582703,0,0,npl18,49.81694459915161,0.5890786647796631,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.57623805906774,4.330806016921997,0,0,npl18,36.488361835479736,0.8926398754119873,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7300004543955709,79.91957545280457,0,0,npl18,32.8108971118927,0.1900625228881836,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7300004543955709,7.866796255111694,0,0,npl18,29.060055017471313,0.9325363636016846,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7466893086657943,7.176229000091553,0,0,npl18,28.527754068374634,0.3791649341583252,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7466893086657943,113.24877619743347,0,0,npl18,32.12109184265137,0.3995664119720459,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7426596693842388,121.73038220405579,0,0,npl18,29.132182598114014,0.6619844436645508,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7426596693842388,22.98475980758667,0,0,npl18,54.80107116699219,0.940833568572998,Adult,FTTransformer,60,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7776512497618006,5.070966720581055,0,0,npl30,44.57778024673462,1.6595942974090576,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7542585768699146,63.10932636260986,0,0,npl30,42.90055584907532,0.2951087951660156,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6828303051552815,63.41501569747925,0,0,npl30,43.67705464363098,0.683222770690918,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7392608109814719,18.77682638168335,0,0,npl30,41.57263112068176,0.2662827968597412,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7503831659950004,123.19316577911377,0,0,npl30,43.75588130950928,0.24142670631408691,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.6974287351162424,81.23056054115295,0,0,npl18,47.9210889339447,0.7548274993896484,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6974287351162424,40.55308437347412,0,0,npl18,35.564496994018555,0.4601626396179199,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7561528639918323,94.19377017021179,0,0,npl18,40.250234842300415,0.4913759231567383,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7561528639918323,4.258910417556763,0,0,npl18,40.24424481391907,0.48786115646362305,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.6882432923947486,59.40306329727173,0,0,npl18,62.72924613952637,0.935920000076294,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.6882432923947486,5.608327627182007,0,0,npl18,37.56300115585327,0.9366919994354248,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7335913051612173,39.23404145240784,0,0,npl18,59.905545473098755,0.702570915222168,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7335913051612173,46.36984610557556,0,0,npl18,33.964011430740356,0.80845046043396,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7243352469117987,5.907209157943726,0,0,npl18,36.4501690864563,0.869431734085083,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7243352469117987,38.14454245567322,0,0,npl18,61.54770064353943,0.17721319198608398,Adult,FTTransformer,70,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7733742514498186,8.069883823394775,0,0,npl30,53.258973121643066,0.9888648986816406,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7130557979339738,67.09833240509033,0,0,npl30,47.95518350601196,0.34467029571533203,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7469261265377043,173.66536355018616,0,0,npl30,53.97467350959778,0.29391026496887207,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.71339490598003,105.76341438293457,0,0,npl30,52.620150566101074,1.6265525817871094,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7684714869849442,60.47361469268799,0,0,npl30,51.717432260513306,0.3664727210998535,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7294027297711586,9.862156867980957,0,0,npl18,73.06232786178589,0.9434006214141846,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7294027297711586,56.65641760826111,0,0,npl18,41.50255489349365,0.45325684547424316,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.662474969865591,96.69864583015442,0,0,npl18,71.97407984733582,0.916217565536499,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.662474969865591,31.769630670547485,0,0,npl18,43.11324381828308,0.2357943058013916,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7368220167344474,6.862469434738159,0,0,npl18,41.48132658004761,0.4732699394226074,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7368220167344474,50.227698802948,0,0,npl18,75.09645891189575,0.9262847900390625,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7175794900576407,8.240895748138428,0,0,npl18,44.20495104789734,0.20255732536315918,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7175794900576407,75.22204566001892,0,0,npl18,59.133976459503174,0.8879044055938721,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7306634216273051,53.756412982940674,0,0,npl18,62.354249477386475,0.9242289066314697,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded ] -> Mixed,KIP,TF,encoded,decoded,False,centroid,Onehot -> [ TF-ENC => KIP => DEC ] -> Mixed
Test,0.7306634216273051,15.445616722106934,0,0,npl18,39.36456751823425,0.5356528759002686,Adult,FTTransformer,80,onehot,mixed,Onehot -> [ TF-Encoded => KIP => Decoded-Binary ] -> Mixed,KIP,TF,encoded,decoded,True,centroid,Onehot -> [ TF-ENC => KIP => DEC-BIN ] -> Mixed
Test,0.7393882771264433,6.590169906616211,0,0,npl30,22.038149118423462,0.16986393928527832,Adult,FTTransformer,90,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7525780808173226,5.943535804748535,0,0,npl30,22.617018938064575,0.15108036994934082,Adult,FTTransformer,90,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
Test,0.7112035219341041,4.907559394836426,0,0,npl11,23.531288385391235,0.12334704399108887,Adult,FTTransformer,90,onehot,mixed,Onehot -> [ KIP => Original ] -> Mixed,KIP,N/A,original,original,False,centroid,Onehot -> [ KIP => ORI ] -> Mixed
