model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
logreg,k-means,0.888,0.887,0.887,0.888,0.061,0.061,0.061,0.061,7.008,0.067,0.718,0.695,0.766,0.755,0.818,7e-06,original,40,7,,,,,1.0917596817016602
mlp,k-means,0.762,0.757,0.757,0.762,0.025,0.028,0.028,0.025,7.554,1.965,0.757,0.72,0.781,0.769,0.845,1.4e-05,original,40,7,,,,,1.0917596817016602
naive_bayes,k-means,0.9,0.9,0.9,0.9,0.075,0.075,0.075,0.075,6.639,0.002,0.733,0.651,0.701,0.677,0.76,1e-06,original,40,7,,,,,1.0917596817016602
knn,k-means,0.825,0.822,0.822,0.825,0.1,0.104,0.104,0.1,6.124,0.001,0.785,0.71,0.759,0.74,0.869,6e-06,original,40,7,,,,,1.0917596817016602
xgb,ag,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,4.206,0.056,0.56,0.324,0.275,0.336,0.777,4e-06,original,40,7,,,,,105.90323328971863
rf,ag,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,13.462,0.16,0.514,0.223,0.134,0.26,0.843,4e-06,original,40,7,,,,,105.90323328971863
svc,ag,0.812,0.81,0.81,0.812,0.068,0.069,0.069,0.068,6.792,0.003,0.788,0.752,0.808,0.798,0.868,5e-06,original,40,7,,,,,105.90323328971863
logreg,ag,0.838,0.833,0.833,0.838,0.085,0.089,0.089,0.085,6.459,0.037,0.742,0.717,0.783,0.774,0.836,7e-06,original,40,7,,,,,105.90323328971863
mlp,ag,0.775,0.774,0.774,0.775,0.094,0.094,0.094,0.094,7.161,0.76,0.813,0.767,0.816,0.806,0.89,1.3e-05,original,40,7,,,,,105.90323328971863
naive_bayes,ag,0.85,0.848,0.848,0.85,0.031,0.032,0.032,0.031,6.687,0.001,0.719,0.62,0.664,0.638,0.74,2e-06,original,40,7,,,,,105.90323328971863
knn,ag,0.85,0.849,0.849,0.85,0.085,0.086,0.086,0.085,5.433,0.001,0.785,0.7,0.747,0.727,0.861,3e-06,original,40,7,,,,,105.90323328971863
xgb,k_center,0.588,0.58,0.58,0.588,0.129,0.129,0.129,0.129,6.741,0.044,0.691,0.587,0.627,0.601,0.783,1e-06,original,40,7,,,,,1.6659557819366455
rf,k_center,0.6,0.59,0.59,0.6,0.05,0.057,0.057,0.05,13.18,0.198,0.752,0.665,0.713,0.69,0.835,6e-06,original,40,7,,,,,1.6659557819366455
svc,k_center,0.55,0.546,0.546,0.55,0.061,0.062,0.062,0.061,6.875,0.005,0.776,0.716,0.77,0.753,0.852,8e-06,original,40,7,,,,,1.6659557819366455
logreg,k_center,0.588,0.566,0.566,0.588,0.094,0.107,0.107,0.094,6.368,0.009,0.763,0.711,0.768,0.752,0.845,7e-06,original,40,7,,,,,1.6659557819366455
mlp,k_center,0.462,0.458,0.458,0.462,0.05,0.053,0.053,0.05,6.73,0.883,0.763,0.718,0.776,0.762,0.849,9e-06,original,40,7,,,,,1.6659557819366455
naive_bayes,k_center,0.462,0.428,0.428,0.462,0.109,0.104,0.104,0.109,7.176,0.002,0.653,0.536,0.568,0.544,0.705,2e-06,original,40,7,,,,,1.6659557819366455
knn,k_center,0.588,0.584,0.584,0.588,0.064,0.065,0.065,0.064,6.779,0.001,0.731,0.655,0.707,0.684,0.774,1.1e-05,original,40,7,,,,,1.6659557819366455
xgb,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,3.443,0.015,0.239,0.253,0.339,0.29,0.16,6e-06,original,40,7,,,,,3.8993077278137207
rf,lc,0.962,0.962,0.962,0.962,0.05,0.051,0.051,0.05,16.251,0.473,0.23,0.244,0.328,0.278,0.137,1.8e-05,original,40,7,,,,,3.8993077278137207
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.544,0.005,0.248,0.199,0.215,0.2,0.142,6e-06,original,40,7,,,,,3.8993077278137207
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.578,0.007,0.223,0.172,0.18,0.173,0.112,8e-06,original,40,7,,,,,3.8993077278137207
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.692,2.375,0.214,0.195,0.233,0.202,0.126,1e-05,original,40,7,,,,,3.8993077278137207
naive_bayes,lc,0.925,0.924,0.924,0.925,0.047,0.048,0.048,0.047,6.717,0.002,0.333,0.34,0.444,0.4,0.271,1e-06,original,40,7,,,,,3.8993077278137207
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.173,0.001,0.219,0.205,0.248,0.214,0.176,2.9e-05,original,40,7,,,,,3.8993077278137207
xgb,random,0.812,0.808,0.808,0.812,0.04,0.044,0.044,0.04,3.164,0.048,0.765,0.706,0.76,0.743,0.842,2e-06,original,40,8,,,,,
rf,random,0.825,0.822,0.822,0.825,0.083,0.087,0.087,0.083,15.326,0.337,0.765,0.704,0.759,0.741,0.843,1.5e-05,original,40,8,,,,,
svc,random,0.812,0.809,0.809,0.812,0.079,0.083,0.083,0.079,6.162,0.005,0.784,0.723,0.775,0.759,0.141,9e-06,original,40,8,,,,,
logreg,random,0.812,0.809,0.809,0.812,0.068,0.07,0.07,0.068,6.75,0.005,0.782,0.725,0.779,0.763,0.859,7e-06,original,40,8,,,,,
mlp,random,0.788,0.785,0.785,0.788,0.094,0.096,0.096,0.094,6.966,1.508,0.779,0.712,0.763,0.746,0.85,1.2e-05,original,40,8,,,,,
naive_bayes,random,0.688,0.668,0.668,0.688,0.125,0.133,0.133,0.125,6.567,0.001,0.671,0.557,0.591,0.567,0.672,2e-06,original,40,8,,,,,
knn,random,0.8,0.795,0.795,0.8,0.047,0.051,0.051,0.047,6.09,0.002,0.748,0.666,0.715,0.693,0.822,2e-06,original,40,8,,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,6.069,0.024,0.5,0.193,0.092,0.239,0.748,5e-06,original,40,8,,,,,1.0395874977111816
rf,k-means,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,15.439,0.465,0.5,0.193,0.092,0.239,0.84,9e-06,original,40,8,,,,,1.0395874977111816
svc,k-means,0.8,0.798,0.798,0.8,0.127,0.129,0.129,0.127,6.937,0.004,0.796,0.747,0.8,0.788,0.875,8e-06,original,40,8,,,,,1.0395874977111816
logreg,k-means,0.825,0.818,0.818,0.825,0.121,0.13,0.13,0.121,6.906,0.015,0.73,0.695,0.761,0.747,0.812,7e-06,original,40,8,,,,,1.0395874977111816
mlp,k-means,0.762,0.754,0.754,0.762,0.127,0.134,0.134,0.127,8.255,1.663,0.794,0.756,0.811,0.801,0.881,1.1e-05,original,40,8,,,,,1.0395874977111816
naive_bayes,k-means,0.888,0.886,0.886,0.888,0.061,0.063,0.063,0.061,6.511,0.002,0.736,0.669,0.724,0.703,0.764,2e-06,original,40,8,,,,,1.0395874977111816
knn,k-means,0.825,0.822,0.822,0.825,0.155,0.161,0.161,0.155,5.613,0.001,0.793,0.731,0.781,0.766,0.874,1e-05,original,40,8,,,,,1.0395874977111816
xgb,ag,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,3.991,0.023,0.695,0.6,0.645,0.619,0.766,1e-06,original,40,8,,,,,110.3830943107605
rf,ag,0.962,0.962,0.962,0.962,0.05,0.051,0.051,0.05,15.222,0.196,0.517,0.231,0.146,0.266,0.86,6e-06,original,40,8,,,,,110.3830943107605
svc,ag,0.8,0.797,0.797,0.8,0.108,0.11,0.11,0.108,6.942,0.006,0.792,0.747,0.8,0.789,0.873,8e-06,original,40,8,,,,,110.3830943107605
logreg,ag,0.85,0.849,0.849,0.85,0.031,0.031,0.031,0.031,6.27,0.012,0.784,0.755,0.813,0.805,0.875,5e-06,original,40,8,,,,,110.3830943107605
mlp,ag,0.788,0.785,0.785,0.788,0.064,0.063,0.063,0.064,6.895,0.908,0.803,0.757,0.808,0.797,0.888,8e-06,original,40,8,,,,,110.3830943107605
naive_bayes,ag,0.85,0.849,0.849,0.85,0.075,0.076,0.076,0.075,6.654,0.001,0.719,0.62,0.664,0.639,0.741,1e-06,original,40,8,,,,,110.3830943107605
knn,ag,0.838,0.834,0.834,0.838,0.085,0.086,0.086,0.085,6.893,0.001,0.797,0.746,0.798,0.785,0.869,2e-05,original,40,8,,,,,110.3830943107605
xgb,k_center,0.575,0.569,0.569,0.575,0.174,0.18,0.18,0.174,4.958,0.038,0.666,0.609,0.673,0.647,0.741,3e-06,original,40,8,,,,,1.4209961891174316
rf,k_center,0.488,0.461,0.461,0.488,0.073,0.072,0.072,0.073,15.178,0.21,0.664,0.587,0.639,0.611,0.749,8e-06,original,40,8,,,,,1.4209961891174316
svc,k_center,0.562,0.469,0.469,0.562,0.105,0.153,0.153,0.105,6.839,0.006,0.51,0.452,0.668,0.765,0.244,9e-06,original,40,8,,,,,1.4209961891174316
logreg,k_center,0.55,0.531,0.531,0.55,0.155,0.158,0.158,0.155,6.997,0.008,0.619,0.637,0.764,0.801,0.771,6e-06,original,40,8,,,,,1.4209961891174316
mlp,k_center,0.45,0.442,0.442,0.45,0.127,0.124,0.124,0.127,7.144,2.246,0.616,0.518,0.556,0.529,0.655,1.3e-05,original,40,8,,,,,1.4209961891174316
naive_bayes,k_center,0.525,0.505,0.505,0.525,0.064,0.083,0.083,0.064,6.532,0.002,0.614,0.439,0.434,0.439,0.659,1e-06,original,40,8,,,,,1.4209961891174316
knn,k_center,0.575,0.56,0.56,0.575,0.121,0.121,0.121,0.121,6.134,0.001,0.543,0.524,0.617,0.591,0.567,2e-05,original,40,8,,,,,1.4209961891174316
xgb,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,3.222,0.028,0.228,0.246,0.337,0.286,0.149,1e-06,original,40,8,,,,,4.244646787643433
rf,lc,0.938,0.937,0.937,0.938,0.079,0.08,0.08,0.079,15.962,0.367,0.234,0.246,0.328,0.279,0.138,1.3e-05,original,40,8,,,,,4.244646787643433
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.881,0.004,0.217,0.182,0.203,0.184,0.115,3e-06,original,40,8,,,,,4.244646787643433
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.732,0.006,0.22,0.17,0.179,0.171,0.111,6e-06,original,40,8,,,,,4.244646787643433
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.374,1.392,0.218,0.196,0.23,0.201,0.124,1e-05,original,40,8,,,,,4.244646787643433
naive_bayes,lc,0.925,0.918,0.918,0.925,0.121,0.134,0.134,0.121,4.787,0.002,0.336,0.343,0.448,0.405,0.271,1e-06,original,40,8,,,,,4.244646787643433
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.926,0.001,0.219,0.205,0.248,0.214,0.176,2.8e-05,original,40,8,,,,,4.244646787643433
xgb,random,0.762,0.756,0.756,0.762,0.16,0.171,0.171,0.16,6.873,0.027,0.773,0.715,0.769,0.752,0.839,4e-06,original,40,9,,,,,
rf,random,0.738,0.732,0.732,0.738,0.139,0.143,0.143,0.139,15.358,0.34,0.769,0.7,0.752,0.733,0.851,1.2e-05,original,40,9,,,,,
svc,random,0.788,0.785,0.785,0.788,0.122,0.125,0.125,0.122,6.289,0.006,0.784,0.696,0.742,0.721,0.866,9e-06,original,40,9,,,,,
logreg,random,0.775,0.774,0.774,0.775,0.129,0.129,0.129,0.129,6.874,0.006,0.784,0.719,0.771,0.754,0.864,7e-06,original,40,9,,,,,
mlp,random,0.75,0.746,0.746,0.75,0.131,0.133,0.133,0.131,7.962,1.135,0.786,0.729,0.782,0.767,0.859,1.1e-05,original,40,9,,,,,
naive_bayes,random,0.6,0.589,0.589,0.6,0.05,0.056,0.056,0.05,5.984,0.002,0.58,0.435,0.443,0.436,0.607,1e-06,original,40,9,,,,,
knn,random,0.8,0.799,0.799,0.8,0.127,0.128,0.128,0.127,4.954,0.001,0.753,0.698,0.756,0.739,0.814,2.2e-05,original,40,9,,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,4.695,0.032,0.5,0.193,0.092,0.239,0.713,4e-06,original,40,9,,,,,1.1442058086395264
rf,k-means,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,15.233,0.166,0.5,0.193,0.092,0.239,0.838,4e-06,original,40,9,,,,,1.1442058086395264
svc,k-means,0.812,0.811,0.811,0.812,0.131,0.133,0.133,0.131,6.871,0.006,0.792,0.73,0.781,0.765,0.875,7e-06,original,40,9,,,,,1.1442058086395264
logreg,k-means,0.875,0.874,0.874,0.875,0.105,0.106,0.106,0.105,7.024,0.038,0.738,0.716,0.783,0.774,0.83,5e-06,original,40,9,,,,,1.1442058086395264
mlp,k-means,0.788,0.783,0.783,0.788,0.094,0.096,0.096,0.094,6.345,0.775,0.816,0.765,0.814,0.802,0.893,9e-06,original,40,9,,,,,1.1442058086395264
naive_bayes,k-means,0.9,0.899,0.899,0.9,0.05,0.051,0.051,0.05,6.96,0.002,0.738,0.655,0.704,0.681,0.76,1e-06,original,40,9,,,,,1.1442058086395264
knn,k-means,0.838,0.834,0.834,0.838,0.075,0.079,0.079,0.075,4.355,0.001,0.783,0.723,0.775,0.759,0.866,1.2e-05,original,40,9,,,,,1.1442058086395264
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.212,0.052,0.542,0.284,0.22,0.305,0.749,1e-06,original,40,9,,,,,105.9977662563324
rf,ag,0.962,0.962,0.962,0.962,0.05,0.05,0.05,0.05,17.834,0.48,0.517,0.231,0.145,0.266,0.855,1.1e-05,original,40,9,,,,,105.9977662563324
svc,ag,0.812,0.811,0.811,0.812,0.088,0.089,0.089,0.088,6.553,0.004,0.812,0.753,0.802,0.788,0.886,5e-06,original,40,9,,,,,105.9977662563324
logreg,ag,0.838,0.834,0.834,0.838,0.064,0.066,0.066,0.064,5.82,0.017,0.757,0.732,0.795,0.786,0.854,8e-06,original,40,9,,,,,105.9977662563324
mlp,ag,0.788,0.785,0.785,0.788,0.109,0.111,0.111,0.109,5.515,0.711,0.797,0.748,0.801,0.789,0.881,8e-06,original,40,9,,,,,105.9977662563324
naive_bayes,ag,0.85,0.841,0.841,0.85,0.094,0.106,0.106,0.094,6.689,0.001,0.718,0.62,0.663,0.638,0.74,2e-06,original,40,9,,,,,105.9977662563324
knn,ag,0.85,0.85,0.85,0.85,0.05,0.05,0.05,0.05,5.972,0.001,0.784,0.696,0.742,0.722,0.871,1.3e-05,original,40,9,,,,,105.9977662563324
xgb,k_center,0.662,0.651,0.651,0.662,0.064,0.079,0.079,0.064,6.646,0.052,0.684,0.613,0.669,0.642,0.773,2e-06,original,40,9,,,,,1.4724109172821045
rf,k_center,0.588,0.565,0.565,0.588,0.064,0.087,0.087,0.064,16.156,0.459,0.758,0.688,0.741,0.721,0.851,1.6e-05,original,40,9,,,,,1.4724109172821045
svc,k_center,0.588,0.574,0.574,0.588,0.094,0.096,0.096,0.094,6.736,0.006,0.744,0.688,0.746,0.727,0.821,8e-06,original,40,9,,,,,1.4724109172821045
logreg,k_center,0.6,0.566,0.566,0.6,0.05,0.072,0.072,0.05,3.9,0.006,0.667,0.689,0.789,0.807,0.767,8e-06,original,40,9,,,,,1.4724109172821045
mlp,k_center,0.525,0.504,0.504,0.525,0.031,0.026,0.026,0.031,6.784,0.93,0.693,0.569,0.601,0.578,0.827,1.2e-05,original,40,9,,,,,1.4724109172821045
naive_bayes,k_center,0.55,0.537,0.537,0.55,0.108,0.121,0.121,0.108,4.916,0.002,0.656,0.534,0.564,0.541,0.688,1e-06,original,40,9,,,,,1.4724109172821045
knn,k_center,0.6,0.589,0.589,0.6,0.085,0.086,0.086,0.085,6.799,0.001,0.637,0.54,0.581,0.554,0.689,2.8e-05,original,40,9,,,,,1.4724109172821045
xgb,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,4.878,0.03,0.236,0.247,0.328,0.279,0.143,1e-06,original,40,9,,,,,4.182677507400513
rf,lc,0.938,0.937,0.937,0.938,0.04,0.04,0.04,0.04,16.488,0.387,0.233,0.246,0.329,0.28,0.141,1.3e-05,original,40,9,,,,,4.182677507400513
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.85,0.005,0.23,0.171,0.175,0.172,0.115,8e-06,original,40,9,,,,,4.182677507400513
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.935,0.011,0.231,0.175,0.182,0.176,0.117,6e-06,original,40,9,,,,,4.182677507400513
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.748,2.342,0.22,0.202,0.241,0.209,0.128,1.3e-05,original,40,9,,,,,4.182677507400513
naive_bayes,lc,0.888,0.883,0.883,0.888,0.083,0.089,0.089,0.083,5.934,0.001,0.334,0.341,0.445,0.401,0.271,1e-06,original,40,9,,,,,4.182677507400513
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.373,0.001,0.217,0.228,0.301,0.254,0.164,1.4e-05,original,40,9,,,,,4.182677507400513
xgb,random,0.78,0.776,0.776,0.78,0.051,0.051,0.051,0.051,6.829,0.016,0.747,0.698,0.757,0.741,0.84,2e-06,original,50,5,,,,,
rf,random,0.76,0.755,0.755,0.76,0.086,0.092,0.092,0.086,17.218,0.143,0.795,0.735,0.786,0.771,0.874,7e-06,original,50,5,,,,,
svc,random,0.8,0.797,0.797,0.8,0.089,0.09,0.09,0.089,7.009,0.009,0.779,0.711,0.762,0.745,0.836,1e-05,original,50,5,,,,,
logreg,random,0.78,0.777,0.777,0.78,0.075,0.078,0.078,0.075,6.12,0.006,0.772,0.722,0.778,0.764,0.854,9e-06,original,50,5,,,,,
mlp,random,0.78,0.777,0.777,0.78,0.081,0.084,0.084,0.081,7.75,1.084,0.774,0.714,0.768,0.751,0.859,1.6e-05,original,50,5,,,,,
naive_bayes,random,0.66,0.657,0.657,0.66,0.124,0.123,0.123,0.124,6.05,0.002,0.735,0.679,0.738,0.719,0.764,1e-06,original,50,5,,,,,
knn,random,0.8,0.797,0.797,0.8,0.105,0.106,0.106,0.105,6.381,0.001,0.759,0.681,0.732,0.711,0.819,2.6e-05,original,50,5,,,,,
xgb,k-means,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,4.751,0.032,0.5,0.193,0.092,0.239,0.695,4e-06,original,50,5,,,,,1.2220051288604736
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.736,0.203,0.5,0.193,0.092,0.239,0.859,4e-06,original,50,5,,,,,1.2220051288604736
svc,k-means,0.8,0.799,0.799,0.8,0.045,0.044,0.044,0.045,7.093,0.005,0.785,0.708,0.756,0.738,0.887,7e-06,original,50,5,,,,,1.2220051288604736
logreg,k-means,0.89,0.89,0.89,0.89,0.037,0.037,0.037,0.037,6.886,0.044,0.727,0.718,0.791,0.788,0.835,6e-06,original,50,5,,,,,1.2220051288604736
mlp,k-means,0.75,0.749,0.749,0.75,0.032,0.033,0.033,0.032,7.71,0.996,0.811,0.76,0.81,0.798,0.891,1.4e-05,original,50,5,,,,,1.2220051288604736
naive_bayes,k-means,0.86,0.859,0.859,0.86,0.066,0.066,0.066,0.066,6.64,0.001,0.729,0.64,0.687,0.663,0.751,1e-06,original,50,5,,,,,1.2220051288604736
knn,k-means,0.81,0.808,0.808,0.81,0.058,0.059,0.059,0.058,6.323,0.001,0.784,0.705,0.753,0.734,0.87,1.1e-05,original,50,5,,,,,1.2220051288604736
xgb,ag,0.96,0.96,0.96,0.96,0.037,0.037,0.037,0.037,4.079,0.028,0.541,0.28,0.214,0.302,0.809,4e-06,original,50,5,,,,,106.4562075138092
rf,ag,0.92,0.918,0.918,0.92,0.068,0.071,0.071,0.068,16.729,0.457,0.505,0.204,0.108,0.247,0.867,1.2e-05,original,50,5,,,,,106.4562075138092
svc,ag,0.82,0.819,0.819,0.82,0.081,0.082,0.082,0.081,7.024,0.007,0.791,0.754,0.809,0.799,0.877,9e-06,original,50,5,,,,,106.4562075138092
logreg,ag,0.84,0.839,0.839,0.84,0.049,0.049,0.049,0.049,7.071,0.108,0.742,0.716,0.782,0.772,0.842,7e-06,original,50,5,,,,,106.4562075138092
mlp,ag,0.74,0.736,0.736,0.74,0.049,0.051,0.051,0.049,7.643,1.387,0.807,0.766,0.817,0.808,0.892,5e-06,original,50,5,,,,,106.4562075138092
naive_bayes,ag,0.84,0.837,0.837,0.84,0.066,0.069,0.069,0.066,5.978,0.002,0.728,0.634,0.68,0.655,0.752,1e-06,original,50,5,,,,,106.4562075138092
knn,ag,0.8,0.798,0.798,0.8,0.045,0.046,0.046,0.045,6.191,0.001,0.796,0.724,0.772,0.755,0.877,1.7e-05,original,50,5,,,,,106.4562075138092
xgb,k_center,0.63,0.615,0.615,0.63,0.081,0.082,0.082,0.081,3.061,0.031,0.676,0.612,0.672,0.646,0.752,5e-06,original,50,5,,,,,1.644892930984497
rf,k_center,0.62,0.609,0.609,0.62,0.051,0.052,0.052,0.051,13.503,0.152,0.726,0.64,0.688,0.664,0.82,5e-06,original,50,5,,,,,1.644892930984497
svc,k_center,0.56,0.472,0.472,0.56,0.049,0.065,0.065,0.049,6.288,0.007,0.51,0.452,0.668,0.765,0.708,1.2e-05,original,50,5,,,,,1.644892930984497
logreg,k_center,0.6,0.567,0.567,0.6,0.11,0.123,0.123,0.11,5.032,0.005,0.587,0.593,0.743,0.795,0.716,7e-06,original,50,5,,,,,1.644892930984497
mlp,k_center,0.52,0.5,0.5,0.52,0.093,0.101,0.101,0.093,7.201,1.43,0.693,0.616,0.669,0.643,0.766,8e-06,original,50,5,,,,,1.644892930984497
naive_bayes,k_center,0.46,0.433,0.433,0.46,0.08,0.082,0.082,0.08,6.678,0.001,0.594,0.596,0.708,0.71,0.705,1e-06,original,50,5,,,,,1.644892930984497
knn,k_center,0.55,0.535,0.535,0.55,0.105,0.102,0.102,0.105,6.343,0.001,0.451,0.385,0.426,0.395,0.465,2.5e-05,original,50,5,,,,,1.644892930984497
xgb,lc,0.98,0.98,0.98,0.98,0.04,0.04,0.04,0.04,4.689,0.057,0.224,0.227,0.292,0.247,0.144,1e-06,original,50,5,,,,,4.223002195358276
rf,lc,0.96,0.96,0.96,0.96,0.037,0.037,0.037,0.037,16.048,0.367,0.232,0.245,0.327,0.277,0.136,1.7e-05,original,50,5,,,,,4.223002195358276
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.765,0.006,0.22,0.175,0.188,0.176,0.119,5e-06,original,50,5,,,,,4.223002195358276
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.277,0.007,0.218,0.169,0.178,0.169,0.112,1.1e-05,original,50,5,,,,,4.223002195358276
mlp,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,7.461,1.556,0.213,0.2,0.244,0.209,0.124,8e-06,original,50,5,,,,,4.223002195358276
naive_bayes,lc,0.89,0.888,0.888,0.89,0.037,0.039,0.039,0.037,4.105,0.001,0.35,0.358,0.471,0.431,0.25,1e-06,original,50,5,,,,,4.223002195358276
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.073,0.001,0.21,0.215,0.278,0.234,0.164,2.8e-05,original,50,5,,,,,4.223002195358276
xgb,random,0.81,0.808,0.808,0.81,0.08,0.081,0.081,0.08,6.879,0.019,0.756,0.699,0.755,0.738,0.841,3e-06,original,50,6,,,,,
rf,random,0.81,0.805,0.805,0.81,0.12,0.126,0.126,0.12,15.638,0.31,0.771,0.731,0.789,0.776,0.867,1.2e-05,original,50,6,,,,,
svc,random,0.85,0.848,0.848,0.85,0.071,0.072,0.072,0.071,6.815,0.009,0.787,0.731,0.783,0.768,0.869,1.1e-05,original,50,6,,,,,
logreg,random,0.86,0.859,0.859,0.86,0.073,0.074,0.074,0.073,6.801,0.007,0.776,0.748,0.807,0.799,0.869,5e-06,original,50,6,,,,,
mlp,random,0.82,0.816,0.816,0.82,0.121,0.127,0.127,0.121,7.025,0.763,0.79,0.745,0.799,0.788,0.875,1.4e-05,original,50,6,,,,,
naive_bayes,random,0.68,0.669,0.669,0.68,0.117,0.124,0.124,0.117,6.631,0.001,0.687,0.574,0.61,0.585,0.777,1e-06,original,50,6,,,,,
knn,random,0.84,0.838,0.838,0.84,0.066,0.068,0.068,0.066,6.259,0.001,0.773,0.73,0.787,0.775,0.852,2.6e-05,original,50,6,,,,,
xgb,k-means,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,4.587,0.012,0.5,0.193,0.092,0.239,0.63,3e-06,original,50,6,,,,,1.6361572742462158
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.955,0.156,0.5,0.193,0.092,0.239,0.838,4e-06,original,50,6,,,,,1.6361572742462158
svc,k-means,0.8,0.796,0.796,0.8,0.11,0.115,0.115,0.11,7.158,0.004,0.801,0.745,0.796,0.783,0.881,8e-06,original,50,6,,,,,1.6361572742462158
logreg,k-means,0.94,0.939,0.939,0.94,0.049,0.05,0.05,0.049,6.86,0.015,0.698,0.687,0.766,0.761,0.797,9e-06,original,50,6,,,,,1.6361572742462158
mlp,k-means,0.77,0.763,0.763,0.77,0.103,0.11,0.11,0.103,7.336,1.635,0.759,0.731,0.793,0.783,0.848,1.1e-05,original,50,6,,,,,1.6361572742462158
naive_bayes,k-means,0.89,0.889,0.889,0.89,0.058,0.059,0.059,0.058,3.611,0.001,0.729,0.64,0.687,0.662,0.752,1e-06,original,50,6,,,,,1.6361572742462158
knn,k-means,0.81,0.805,0.805,0.81,0.111,0.118,0.118,0.111,5.59,0.001,0.793,0.745,0.798,0.786,0.873,1.2e-05,original,50,6,,,,,1.6361572742462158
xgb,ag,0.97,0.97,0.97,0.97,0.024,0.025,0.025,0.024,4.244,0.042,0.559,0.32,0.269,0.333,0.819,2e-06,original,50,6,,,,,108.67728614807129
rf,ag,0.91,0.909,0.909,0.91,0.058,0.059,0.059,0.058,16.861,0.456,0.508,0.211,0.118,0.252,0.862,1.2e-05,original,50,6,,,,,108.67728614807129
svc,ag,0.8,0.798,0.798,0.8,0.077,0.078,0.078,0.077,6.984,0.007,0.794,0.753,0.807,0.797,0.88,9e-06,original,50,6,,,,,108.67728614807129
logreg,ag,0.86,0.859,0.859,0.86,0.116,0.117,0.117,0.116,6.317,0.014,0.728,0.702,0.77,0.759,0.826,6e-06,original,50,6,,,,,108.67728614807129
mlp,ag,0.81,0.808,0.808,0.81,0.092,0.092,0.092,0.092,7.01,0.668,0.806,0.753,0.803,0.791,0.888,7e-06,original,50,6,,,,,108.67728614807129
naive_bayes,ag,0.86,0.858,0.858,0.86,0.092,0.093,0.093,0.092,6.2,0.002,0.728,0.635,0.681,0.656,0.753,1e-06,original,50,6,,,,,108.67728614807129
knn,ag,0.81,0.808,0.808,0.81,0.066,0.068,0.068,0.066,6.071,0.001,0.796,0.724,0.772,0.755,0.877,1.5e-05,original,50,6,,,,,108.67728614807129
xgb,k_center,0.63,0.621,0.621,0.63,0.098,0.105,0.105,0.098,5.505,0.022,0.652,0.639,0.726,0.716,0.766,5e-06,original,50,6,,,,,1.7878375053405762
rf,k_center,0.63,0.628,0.628,0.63,0.04,0.04,0.04,0.04,16.326,0.451,0.772,0.695,0.744,0.724,0.852,2e-05,original,50,6,,,,,1.7878375053405762
